doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
QV6815VM01831U1A0C3E775FR,2025-05-12 09:28:05,Клубника (Соломоновы Острова),Фрукты,4,197.06,18.0,10,2
QV6815VM01831U1A0C3E775FR,2025-05-12 09:28:05,Сырокопч. колбаса 400г.,"Колбасы, сосиски",1,948.87,41.0,10,2
QV6815VM01831U1A0C3E775FR,2025-05-12 09:28:05,Крабовое мясо 1кг.,"Рыба, морепродукты",5,280.34,8.0,10,2
QV6815VM01831U1A0C3E775FR,2025-05-12 09:28:05,Фругурт 1%  110г.,Кисломолочные продукты,1,809.43,12.0,10,2
QV6815VM01831U1A0C3E775FR,2025-05-12 09:28:05,Сыр Голландский 40% 250г.,Сыры,4,179.3,8.0,10,2
AU8001CU32417R5A0R9U033FO,2025-05-12 09:28:10,Виноград (Мьянма),Фрукты,4,678.24,17.0,10,2
LV2729OT40617D4A1B9H617YR,2025-05-12 09:54:58,Какао (Маврикий) 200г.,"Чай, кофе, какао",3,476.63,33.0,10,2
LV2729OT40617D4A1B9H617YR,2025-05-12 09:54:58,Майонез 220г.,"Бакалея, соусы",3,404.16,5.0,10,2
LV2729OT40617D4A1B9H617YR,2025-05-12 09:54:58,Кефир 3.5%  450г.,Кисломолочные продукты,4,364.69,1.0,10,2
EH3227IC08244C0Q8Q0Y035HP,2025-05-12 09:56:01,Кефир 3.5%  400г.,Кисломолочные продукты,3,452.43,36.0,10,2
EH3227IC08244C0Q8Q0Y035HP,2025-05-12 09:56:01,Батон ржан. 200г.,"Хлеб, выпечка",3,339.29,16.0,10,2
EH3227IC08244C0Q8Q0Y035HP,2025-05-12 09:56:01,"Пиво безалкогольное ЗАО «Тарасов, Большаков и Чернова»",Безалкогольные напитки,3,663.98,39.0,10,2
IK9808CT60687G8W1B4P014FR,2025-05-12 09:56:49,Снеки 140г.,"Чипсы, орехи, сухарики",5,387.45,20.0,10,2
IK9808CT60687G8W1B4P014FR,2025-05-12 09:56:49,Кетчуп 220г.,"Бакалея, соусы",2,87.28,2.0,10,2
IK9808CT60687G8W1B4P014FR,2025-05-12 09:56:49,Креветки 1кг.,"Рыба, морепродукты",3,553.88,49.0,10,2
IK9808CT60687G8W1B4P014FR,2025-05-12 09:56:49,Орехи 140г.,"Чипсы, орехи, сухарики",2,337.59,28.0,10,2
IK9808CT60687G8W1B4P014FR,2025-05-12 09:56:49,Кетчуп 780г.,"Бакалея, соусы",3,16.94,1.0,10,2
HA4289VG03381O4K2N7G145KO,2025-05-12 09:57:11,Клубника (Сальвадор),Фрукты,4,776.87,70.0,10,2
HA4289VG03381O4K2N7G145KO,2025-05-12 09:57:11,Мандарин (Бенин),Фрукты,2,104.06,8.0,10,2
HA4289VG03381O4K2N7G145KO,2025-05-12 09:57:11,Молоко пастеризованное 3.5% 450г.,Молочные продукты,5,68.74,3.0,10,2
HA4289VG03381O4K2N7G145KO,2025-05-12 09:57:11,Свежий кабачок 450г.,Овощи,2,16.83,2.0,10,2
HA4289VG03381O4K2N7G145KO,2025-05-12 09:57:11,Какао (Малави) 150г.,"Чай, кофе, какао",4,772.22,9.0,10,2
VT9537FA61562R8H0F6T886WC,2025-05-12 10:00:43,Копчен. сосиски 250г.,"Колбасы, сосиски",3,858.25,56.0,10,2
