doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
LQ5604KY03976I1J8X1K316ZH,2025-05-12 09:20:53,Пиво 4.2% Т2 РТК Холдинг,Алкогольные напитки,1,800.84,7.0,7,2
LQ5604KY03976I1J8X1K316ZH,2025-05-12 09:20:53,Креветки 500г.,"Рыба, морепродукты",2,245.76,2.0,7,2
LQ5604KY03976I1J8X1K316ZH,2025-05-12 09:20:53,Пиво 4.5% ОАО «Соболева Лобанова»,Алкогольные напитки,1,771.12,63.0,7,2
RW6295SP46133B3H4Y7G619ES,2025-05-12 09:39:46,Какао (Монако) 150г.,"Чай, кофе, какао",3,992.18,57.0,7,2
RW6295SP46133B3H4Y7G619ES,2025-05-12 09:39:46,Орехи 140г.,"Чипсы, орехи, сухарики",4,580.1,19.0,7,2
RW6295SP46133B3H4Y7G619ES,2025-05-12 09:39:46,Кефир 3.5%  120г.,Кисломолочные продукты,2,347.7,29.0,7,2
XK9263MG72360M5Q9B7Y721WD,2025-05-12 09:58:50,Майонез 780г.,"Бакалея, соусы",1,561.75,8.0,7,2
XK9263MG72360M5Q9B7Y721WD,2025-05-12 09:58:50,Клубника (Эквадор),Фрукты,4,941.91,94.0,7,2
XK9263MG72360M5Q9B7Y721WD,2025-05-12 09:58:50,Говядина 1кг.,"Птица, мясо",2,971.55,54.0,7,2
XK9263MG72360M5Q9B7Y721WD,2025-05-12 09:58:50,Кофе (Гондурас) 400г.,"Чай, кофе, какао",5,625.9,55.0,7,2
XK9263MG72360M5Q9B7Y721WD,2025-05-12 09:58:50,Минеральная вода Иванова Инк,Безалкогольные напитки,4,787.01,54.0,7,2
EI4455HM71452R5N9W7F745TK,2025-05-12 10:03:46,Крабовое мясо 1кг.,"Рыба, морепродукты",2,8.33,1.0,7,2
EI4455HM71452R5N9W7F745TK,2025-05-12 10:03:46,Какао (Сингапур) 120г.,"Чай, кофе, какао",5,462.74,36.0,7,2
EI4455HM71452R5N9W7F745TK,2025-05-12 10:03:46,Фермерский кабачок 1кг.,Овощи,5,406.24,4.0,7,2
HZ2993UH85443X0N5G3A408FA,2025-05-12 10:27:26,"Пиво безалкогольное ЗАО «Селиверстов, Хохлова и Матвеев»",Безалкогольные напитки,3,787.58,8.0,7,2
HZ2993UH85443X0N5G3A408FA,2025-05-12 10:27:26,Кетчуп 220г.,"Бакалея, соусы",2,555.82,24.0,7,2
SE3248JV18369P5G4X9B171VB,2025-05-12 10:30:02,Фасоль красная 350г.,Консервы,2,220.94,16.0,7,2
SE3248JV18369P5G4X9B171VB,2025-05-12 10:30:02,Яйцо С1,Яйцо,1,285.9,20.0,7,2
SE3248JV18369P5G4X9B171VB,2025-05-12 10:30:02,Кукуруза 400г.,Консервы,4,436.52,10.0,7,2
SE3248JV18369P5G4X9B171VB,2025-05-12 10:30:02,Буханка ржан. 400г.,"Хлеб, выпечка",5,431.11,4.0,7,2
SE3248JV18369P5G4X9B171VB,2025-05-12 10:30:02,Йогурт 2.5%  450г.,Кисломолочные продукты,4,125.74,8.0,7,2
NV6799DV14239B9P3Z7D841YQ,2025-05-12 10:47:40,Кетчуп 220г.,"Бакалея, соусы",3,284.99,19.0,7,2
NV6799DV14239B9P3Z7D841YQ,2025-05-12 10:47:40,Буханка кукурузн. 150г.,"Хлеб, выпечка",4,434.05,23.0,7,2
NV6799DV14239B9P3Z7D841YQ,2025-05-12 10:47:40,Чай (Намибия) 120г.,"Чай, кофе, какао",1,871.07,36.0,7,2
NB5963IV62404Z1U7N7S993ZQ,2025-05-12 11:20:37,Семечки 120г.,"Чипсы, орехи, сухарики",4,969.94,70.0,7,2
NB5963IV62404Z1U7N7S993ZQ,2025-05-12 11:20:37,Булка мультизерн. 400г.,"Хлеб, выпечка",5,645.01,16.0,7,2
NB5963IV62404Z1U7N7S993ZQ,2025-05-12 11:20:37,Соус 400г.,"Бакалея, соусы",1,572.17,2.0,7,2
NB5963IV62404Z1U7N7S993ZQ,2025-05-12 11:20:37,Фасоль красная 400г.,Консервы,4,161.93,13.0,7,2
NB5963IV62404Z1U7N7S993ZQ,2025-05-12 11:20:37,Кефир 2.5%  450г.,Кисломолочные продукты,3,703.17,20.0,7,2
NB5963IV62404Z1U7N7S993ZQ,2025-05-12 11:20:37,Кофе (Эритрея) 400г.,"Чай, кофе, какао",5,401.49,18.0,7,2
PA3416VU98963Y5H9X7L009AR,2025-05-12 11:23:17,Чай (Гана) 120г.,"Чай, кофе, какао",5,595.33,32.0,7,2
PA3416VU98963Y5H9X7L009AR,2025-05-12 11:23:17,Фасоль белая 400г.,Консервы,2,982.23,3.0,7,2
PA3416VU98963Y5H9X7L009AR,2025-05-12 11:23:17,Фасоль белая 350г.,Консервы,2,624.59,13.0,7,2
PA3416VU98963Y5H9X7L009AR,2025-05-12 11:23:17,Яйцо С2,Яйцо,3,415.07,22.0,7,2
PA3416VU98963Y5H9X7L009AR,2025-05-12 11:23:17,Минеральная вода Авдеев и партнеры,Безалкогольные напитки,2,938.22,58.0,7,2
PA3416VU98963Y5H9X7L009AR,2025-05-12 11:23:17,Снеки 120г.,"Чипсы, орехи, сухарики",1,207.7,18.0,7,2
PA3416VU98963Y5H9X7L009AR,2025-05-12 11:23:17,Сырокопч. сосиски 300г.,"Колбасы, сосиски",4,113.18,2.0,7,2
PA3416VU98963Y5H9X7L009AR,2025-05-12 11:23:17,Кола ИП «Шилов Стрелков»,Безалкогольные напитки,1,4.23,0.0,7,2
PA3416VU98963Y5H9X7L009AR,2025-05-12 11:23:17,Семечки 65г.,"Чипсы, орехи, сухарики",2,119.02,1.0,7,2
ER4233UE85355K9T7X7L936DV,2025-05-12 12:11:36,Лимонад ЗАО «Савин»,Безалкогольные напитки,5,677.5,53.0,7,2
ER4233UE85355K9T7X7L936DV,2025-05-12 12:11:36,Сыр Голландский 45% 200г.,Сыры,4,654.46,35.0,7,2
ER4233UE85355K9T7X7L936DV,2025-05-12 12:11:36,Свинина 500г.,"Птица, мясо",5,596.97,20.0,7,2
ER4233UE85355K9T7X7L936DV,2025-05-12 12:11:36,Фермерский баклажан 1кг.,Овощи,2,160.57,3.0,7,2
ER4233UE85355K9T7X7L936DV,2025-05-12 12:11:36,Какао (Босния и Герцеговина) 120г.,"Чай, кофе, какао",1,802.62,35.0,7,2
DL8039FR32524H9T0C1Z881GQ,2025-05-12 12:35:36,Варен. сосиски 400г.,"Колбасы, сосиски",4,718.39,4.0,7,2
DL8039FR32524H9T0C1Z881GQ,2025-05-12 12:35:36,Йогурт 3.5%  450г.,Кисломолочные продукты,3,641.55,48.0,7,2
DL8039FR32524H9T0C1Z881GQ,2025-05-12 12:35:36,Копчен. колбаса 250г.,"Колбасы, сосиски",4,328.4,28.0,7,2
TH8120MG61997L5H6S2J063IS,2025-05-12 12:41:26,Пиво 4% ОАО «Носкова»,Алкогольные напитки,4,278.0,12.0,7,2
TH8120MG61997L5H6S2J063IS,2025-05-12 12:41:26,Чипсы 40г.,"Чипсы, орехи, сухарики",5,657.1,56.0,7,2
SI8042ZJ31412D7P8P8I837DA,2025-05-12 12:50:09,Йогурт 2.5%  400г.,Кисломолочные продукты,5,923.44,73.0,7,2
IY7716DR66118S8K1L4U614LD,2025-05-12 12:55:03,Фругурт 1%  110г.,Кисломолочные продукты,1,655.89,37.0,7,2
IY7716DR66118S8K1L4U614LD,2025-05-12 12:55:03,Минеральная вода ОАО «Маркова-Сысоев»,Безалкогольные напитки,3,777.83,48.0,7,2
IY7716DR66118S8K1L4U614LD,2025-05-12 12:55:03,Яблоко (Камбоджа),Фрукты,3,111.67,5.0,7,2
IY7716DR66118S8K1L4U614LD,2025-05-12 12:55:03,Сыр Пармезан 50% 250г.,Сыры,1,771.58,36.0,7,2
IY7716DR66118S8K1L4U614LD,2025-05-12 12:55:03,Чай (Гвинея) 200г.,"Чай, кофе, какао",5,201.5,16.0,7,2
IY7716DR66118S8K1L4U614LD,2025-05-12 12:55:03,"Пиво безалкогольное ЗАО «Белозерова, Попова и Морозов»",Безалкогольные напитки,4,739.59,29.0,7,2
IY7716DR66118S8K1L4U614LD,2025-05-12 12:55:03,Кетчуп 220г.,"Бакалея, соусы",4,924.61,23.0,7,2
IY7716DR66118S8K1L4U614LD,2025-05-12 12:55:03,Яйцо С2,Яйцо,2,242.3,14.0,7,2
IY7716DR66118S8K1L4U614LD,2025-05-12 12:55:03,Кола ООО «Коновалов»,Безалкогольные напитки,2,489.35,11.0,7,2
IY7716DR66118S8K1L4U614LD,2025-05-12 12:55:03,Горбуша 500г.,"Рыба, морепродукты",3,746.56,26.0,7,2
EF7060WW82384U6U4O6A444GX,2025-05-12 13:03:55,Минеральная вода Нова,Безалкогольные напитки,1,25.95,2.0,7,2
EF7060WW82384U6U4O6A444GX,2025-05-12 13:03:55,Сухарики 140г.,"Чипсы, орехи, сухарики",3,629.32,54.0,7,2
EF7060WW82384U6U4O6A444GX,2025-05-12 13:03:55,Фермерский кабачок 1кг.,Овощи,4,127.24,5.0,7,2
EF7060WW82384U6U4O6A444GX,2025-05-12 13:03:55,Фасоль белая 400г.,Консервы,1,449.37,17.0,7,2
EF7060WW82384U6U4O6A444GX,2025-05-12 13:03:55,Лимонад Петухова и партнеры,Безалкогольные напитки,4,348.96,3.0,7,2
EF7060WW82384U6U4O6A444GX,2025-05-12 13:03:55,Говядина 1кг.,"Птица, мясо",1,789.41,9.0,7,2
GV8986QL01394Z8Y2T6B300MG,2025-05-12 13:05:58,Буханка кукурузн. 150г.,"Хлеб, выпечка",2,86.11,8.0,7,2
GV8986QL01394Z8Y2T6B300MG,2025-05-12 13:05:58,Кетчуп 780г.,"Бакалея, соусы",3,321.79,31.0,7,2
GV8986QL01394Z8Y2T6B300MG,2025-05-12 13:05:58,Лимонад ООО «Артемьева-Быков»,Безалкогольные напитки,5,13.17,0.0,7,2
GV8986QL01394Z8Y2T6B300MG,2025-05-12 13:05:58,Пиво безалкогольное РАО «Шубин»,Безалкогольные напитки,1,993.07,64.0,7,2
GV8986QL01394Z8Y2T6B300MG,2025-05-12 13:05:58,Кефир 3.5%  120г.,Кисломолочные продукты,4,143.62,11.0,7,2
GV8986QL01394Z8Y2T6B300MG,2025-05-12 13:05:58,Свинина 1кг.,"Птица, мясо",4,513.48,14.0,7,2
GV8986QL01394Z8Y2T6B300MG,2025-05-12 13:05:58,Сухарики 40г.,"Чипсы, орехи, сухарики",3,219.37,8.0,7,2
GV8986QL01394Z8Y2T6B300MG,2025-05-12 13:05:58,Горбуша 500г.,"Рыба, морепродукты",4,528.93,23.0,7,2
SB6636IG14942U6D7E3L224LP,2025-05-12 13:15:47,Крабовое мясо 500г.,"Рыба, морепродукты",5,945.39,86.0,7,2
SB6636IG14942U6D7E3L224LP,2025-05-12 13:15:47,Курица 500г.,"Птица, мясо",1,440.35,1.0,7,2
VK1797BY16346X8S2M1M650PO,2025-05-12 13:20:14,Курица 1кг.,"Птица, мясо",2,194.99,1.0,7,2
VK1797BY16346X8S2M1M650PO,2025-05-12 13:20:14,Чипсы 140г.,"Чипсы, орехи, сухарики",1,250.46,13.0,7,2
VK1797BY16346X8S2M1M650PO,2025-05-12 13:20:14,"Водка 40% ЗАО «Котова, Королев и Фролова»",Алкогольные напитки,1,487.65,8.0,7,2
VK1797BY16346X8S2M1M650PO,2025-05-12 13:20:14,Пиво 4% Группа Ренессанс Страхование,Алкогольные напитки,1,794.35,37.0,7,2
VK1797BY16346X8S2M1M650PO,2025-05-12 13:20:14,Молоко пастеризованное 2.5% 900г.,Молочные продукты,5,792.61,7.0,7,2
VK1797BY16346X8S2M1M650PO,2025-05-12 13:20:14,Копчен. колбаса 250г.,"Колбасы, сосиски",3,820.8,33.0,7,2
VK1797BY16346X8S2M1M650PO,2025-05-12 13:20:14,"Пиво 4.5% ООО «Рыбаков, Степанов и Селезнева»",Алкогольные напитки,3,132.05,10.0,7,2
MU8782YE42856E0L6A1I866VH,2025-05-12 13:23:35,Чай (Сент-Китс и Невис) 400г.,"Чай, кофе, какао",3,571.4,10.0,7,2
MU8782YE42856E0L6A1I866VH,2025-05-12 13:23:35,Горошек 400г.,Консервы,5,451.01,0.0,7,2
MU8782YE42856E0L6A1I866VH,2025-05-12 13:23:35,Пиво 4.5% Красильников Лтд,Алкогольные напитки,4,499.58,47.0,7,2
OT0994OW43817U3R6S1H241ZZ,2025-05-12 13:28:16,Молоко цельное 2.5% 450г.,Молочные продукты,5,813.16,65.0,7,2
AU5493YF48311G8L8H6P744OK,2025-05-12 13:40:18,Молоко цельное 2.5% 400г.,Молочные продукты,5,25.57,2.0,7,2
AU5493YF48311G8L8H6P744OK,2025-05-12 13:40:18,Чай (Ливия) 400г.,"Чай, кофе, какао",5,515.58,2.0,7,2
AU5493YF48311G8L8H6P744OK,2025-05-12 13:40:18,Фермерский лук 650г.,Овощи,3,295.33,5.0,7,2
AU5493YF48311G8L8H6P744OK,2025-05-12 13:40:18,Яйцо С1,Яйцо,5,387.32,2.0,7,2
AU5493YF48311G8L8H6P744OK,2025-05-12 13:40:18,Виски 38% ООО «Богданова-Крылова»,Алкогольные напитки,2,93.82,3.0,7,2
AU5493YF48311G8L8H6P744OK,2025-05-12 13:40:18,Курица 1кг.,"Птица, мясо",5,719.87,60.0,7,2
AU5493YF48311G8L8H6P744OK,2025-05-12 13:40:18,Буханка мультизерн. 200г.,"Хлеб, выпечка",3,906.27,74.0,7,2
JG1058CP70588B5V5Y5X194MX,2025-05-12 13:55:51,Снеки 140г.,"Чипсы, орехи, сухарики",3,265.9,26.0,7,2
EX2075UC88319H5S2O3P049XI,2025-05-12 14:05:52,Молоко цельное 3.5% 400г.,Молочные продукты,5,693.94,32.0,7,2
ZY1369TQ25063F4T8D5K806AB,2025-05-12 14:15:10,Пиво 4% РАО «Мухин-Кузнецов»,Алкогольные напитки,4,926.66,86.0,7,2
ZY1369TQ25063F4T8D5K806AB,2025-05-12 14:15:10,Сыр Пармезан 45% 150г.,Сыры,1,478.87,46.0,7,2
ZY1369TQ25063F4T8D5K806AB,2025-05-12 14:15:10,Яйцо С0,Яйцо,3,843.93,10.0,7,2
ZY1369TQ25063F4T8D5K806AB,2025-05-12 14:15:10,Яйцо С0,Яйцо,5,603.53,4.0,7,2
ZY1369TQ25063F4T8D5K806AB,2025-05-12 14:15:10,Варен. колбаса 250г.,"Колбасы, сосиски",5,990.68,60.0,7,2
ZY1369TQ25063F4T8D5K806AB,2025-05-12 14:15:10,Груша (Кувейт),Фрукты,2,698.54,11.0,7,2
TC4968GD71461L5C7H9C066PC,2025-05-12 14:26:44,Йогурт 3.5%  110г.,Кисломолочные продукты,4,12.17,1.0,7,2
TC4968GD71461L5C7H9C066PC,2025-05-12 14:26:44,Сыр Российский 50% 200г.,Сыры,4,600.12,23.0,7,2
TC4968GD71461L5C7H9C066PC,2025-05-12 14:26:44,Сыр Голландский 40% 200г.,Сыры,2,60.07,2.0,7,2
BI8763HF16817W9V3X0A632LY,2025-05-12 14:35:48,Груша (Канада),Фрукты,3,264.75,23.0,7,2
BI8763HF16817W9V3X0A632LY,2025-05-12 14:35:48,Свежий баклажан 650г.,Овощи,5,198.54,12.0,7,2
BI8763HF16817W9V3X0A632LY,2025-05-12 14:35:48,Кола ИП «Попова»,Безалкогольные напитки,2,188.42,11.0,7,2
BI8763HF16817W9V3X0A632LY,2025-05-12 14:35:48,Молоко пастеризованное 2.5% 450г.,Молочные продукты,5,12.28,1.0,7,2
BI8763HF16817W9V3X0A632LY,2025-05-12 14:35:48,Минеральная вода НПО «Антонов»,Безалкогольные напитки,4,676.5,30.0,7,2
BI8763HF16817W9V3X0A632LY,2025-05-12 14:35:48,Буханка пшен. 200г.,"Хлеб, выпечка",5,784.2,29.0,7,2
BI8763HF16817W9V3X0A632LY,2025-05-12 14:35:48,Батон мультизерн. 150г.,"Хлеб, выпечка",3,431.8,25.0,7,2
BI8763HF16817W9V3X0A632LY,2025-05-12 14:35:48,Минеральная вода Кузнецова и партнеры,Безалкогольные напитки,2,725.41,38.0,7,2
BI8763HF16817W9V3X0A632LY,2025-05-12 14:35:48,Сыр Российский 45% 150г.,Сыры,1,307.89,8.0,7,2
TX5045KC80903Z2F5X3X899DH,2025-05-12 14:37:35,Свинина 1кг.,"Птица, мясо",1,364.88,14.0,7,2
TX5045KC80903Z2F5X3X899DH,2025-05-12 14:37:35,Кетчуп 780г.,"Бакалея, соусы",2,345.53,3.0,7,2
TX5045KC80903Z2F5X3X899DH,2025-05-12 14:37:35,Яйцо С1,Яйцо,4,648.48,49.0,7,2
TX5045KC80903Z2F5X3X899DH,2025-05-12 14:37:35,Фермерский огурец 650г.,Овощи,2,35.81,2.0,7,2
LQ1112OR83490W0R5X4P763LX,2025-05-12 14:52:41,Мандарин (Аргентина),Фрукты,2,642.38,38.0,7,2
LQ1112OR83490W0R5X4P763LX,2025-05-12 14:52:41,Говядина 500г.,"Птица, мясо",5,702.27,26.0,7,2
LQ1112OR83490W0R5X4P763LX,2025-05-12 14:52:41,Чай (Шри-Ланка) 200г.,"Чай, кофе, какао",4,62.68,4.0,7,2
LQ1112OR83490W0R5X4P763LX,2025-05-12 14:52:41,Крабовое мясо 1кг.,"Рыба, морепродукты",1,170.87,5.0,7,2
LQ1112OR83490W0R5X4P763LX,2025-05-12 14:52:41,Лосось 1кг.,"Рыба, морепродукты",4,510.32,17.0,7,2
LQ1112OR83490W0R5X4P763LX,2025-05-12 14:52:41,Пиво 4% НПО «Комаров-Одинцова»,Алкогольные напитки,5,761.12,33.0,7,2
LQ1112OR83490W0R5X4P763LX,2025-05-12 14:52:41,"Пиво 4.5% ЗАО «Красильников, Третьякова и Белозерова»",Алкогольные напитки,5,940.78,35.0,7,2
LQ1112OR83490W0R5X4P763LX,2025-05-12 14:52:41,Лимонад ГК Агропромкомплектация,Безалкогольные напитки,3,984.45,19.0,7,2
LQ1112OR83490W0R5X4P763LX,2025-05-12 14:52:41,Виски 38% РАО «Кузнецова-Костина»,Алкогольные напитки,2,470.78,20.0,7,2
LQ1112OR83490W0R5X4P763LX,2025-05-12 14:52:41,Пиво 4.2% Несте Санкт-Петербург (Neste),Алкогольные напитки,1,879.38,71.0,7,2
UF9173AG04137A3B8I3Q350MJ,2025-05-12 15:21:08,Виски 38% НПО «Лапина»,Алкогольные напитки,3,911.78,83.0,7,2
UF9173AG04137A3B8I3Q350MJ,2025-05-12 15:21:08,"Питьевая вода АО «Тимофеев, Колобова и Гурьев»",Безалкогольные напитки,3,902.45,65.0,7,2
UF9173AG04137A3B8I3Q350MJ,2025-05-12 15:21:08,Молоко пастеризованное 2.5% 850г.,Молочные продукты,3,770.64,26.0,7,2
UF9173AG04137A3B8I3Q350MJ,2025-05-12 15:21:08,Фермерский картофель 450г.,Овощи,4,259.96,26.0,7,2
UF9173AG04137A3B8I3Q350MJ,2025-05-12 15:21:08,Мандарин (Тунис),Фрукты,2,759.85,29.0,7,2
UF9173AG04137A3B8I3Q350MJ,2025-05-12 15:21:08,Сыр Пармезан 45% 200г.,Сыры,4,933.05,32.0,7,2
UF9173AG04137A3B8I3Q350MJ,2025-05-12 15:21:08,Свежий картофель 450г.,Овощи,1,667.82,10.0,7,2
UF9173AG04137A3B8I3Q350MJ,2025-05-12 15:21:08,Соус 400г.,"Бакалея, соусы",1,978.4,3.0,7,2
UF9173AG04137A3B8I3Q350MJ,2025-05-12 15:21:08,Питьевая вода ВкусВилл,Безалкогольные напитки,2,159.36,1.0,7,2
XR8541PP04594N5T5Y2S246JE,2025-05-12 15:40:02,Говядина 1кг.,"Птица, мясо",5,601.05,53.0,7,2
XR8541PP04594N5T5Y2S246JE,2025-05-12 15:40:02,Снеки 65г.,"Чипсы, орехи, сухарики",4,318.02,25.0,7,2
XR8541PP04594N5T5Y2S246JE,2025-05-12 15:40:02,Чай (Россия) 400г.,"Чай, кофе, какао",2,374.49,7.0,7,2
XR8541PP04594N5T5Y2S246JE,2025-05-12 15:40:02,Семечки 120г.,"Чипсы, орехи, сухарики",5,173.68,7.0,7,2
YV7685UP19153P4Y1H4J313BV,2025-05-12 15:44:44,Яйцо С0,Яйцо,4,305.94,9.0,7,2
YV7685UP19153P4Y1H4J313BV,2025-05-12 15:44:44,Горошек 350г.,Консервы,3,378.92,21.0,7,2
YV7685UP19153P4Y1H4J313BV,2025-05-12 15:44:44,Буханка ржан. 200г.,"Хлеб, выпечка",1,562.6,45.0,7,2
YV7685UP19153P4Y1H4J313BV,2025-05-12 15:44:44,Фермерский огурец 650г.,Овощи,1,8.06,0.0,7,2
UH0411TP75172L7D0Q5K935KR,2025-05-12 15:54:52,Батон ржан. 250г.,"Хлеб, выпечка",3,318.86,11.0,7,2
UH0411TP75172L7D0Q5K935KR,2025-05-12 15:54:52,Яйцо С1,Яйцо,4,134.89,2.0,7,2
UH0411TP75172L7D0Q5K935KR,2025-05-12 15:54:52,Копчен. сосиски 300г.,"Колбасы, сосиски",4,740.9,25.0,7,2
UH0411TP75172L7D0Q5K935KR,2025-05-12 15:54:52,Соус 400г.,"Бакалея, соусы",1,569.45,17.0,7,2
UH0411TP75172L7D0Q5K935KR,2025-05-12 15:54:52,Сухарики 65г.,"Чипсы, орехи, сухарики",2,755.81,38.0,7,2
UH0411TP75172L7D0Q5K935KR,2025-05-12 15:54:52,Сырокопч. сосиски 400г.,"Колбасы, сосиски",5,690.95,62.0,7,2
UH0411TP75172L7D0Q5K935KR,2025-05-12 15:54:52,Креветки 1кг.,"Рыба, морепродукты",1,779.51,3.0,7,2
UH0411TP75172L7D0Q5K935KR,2025-05-12 15:54:52,Молоко цельное 2.5% 450г.,Молочные продукты,5,945.37,57.0,7,2
GX1898CO81191O8S8V8D474AD,2025-05-12 15:59:58,Буханка мультизерн. 150г.,"Хлеб, выпечка",3,302.53,26.0,7,2
KE1698DD09350J2T3R5B210JX,2025-05-12 16:36:55,Фермерский томат 450г.,Овощи,4,839.1,4.0,7,2
KE1698DD09350J2T3R5B210JX,2025-05-12 16:36:55,Молоко пастеризованное 2.5% 400г.,Молочные продукты,5,64.24,6.0,7,2
EE3815QZ75660P2U9Q4B198DY,2025-05-12 16:47:10,Свинина 1кг.,"Птица, мясо",2,803.84,20.0,7,2
EE3815QZ75660P2U9Q4B198DY,2025-05-12 16:47:10,Кетчуп 220г.,"Бакалея, соусы",1,199.47,16.0,7,2
EE3815QZ75660P2U9Q4B198DY,2025-05-12 16:47:10,Пиво 4.5% ОАО «Рябов Наумов»,Алкогольные напитки,3,672.56,20.0,7,2
EE3815QZ75660P2U9Q4B198DY,2025-05-12 16:47:10,Копчен. колбаса 250г.,"Колбасы, сосиски",1,774.65,36.0,7,2
EE3815QZ75660P2U9Q4B198DY,2025-05-12 16:47:10,Кукуруза 350г.,Консервы,1,120.56,4.0,7,2
PT0794VC39211V7U1L9Z207OE,2025-05-12 16:48:09,Йогурт 1%  120г.,Кисломолочные продукты,2,727.23,14.0,7,2
PT0794VC39211V7U1L9Z207OE,2025-05-12 16:48:09,Фругурт 3.5%  110г.,Кисломолочные продукты,1,793.55,77.0,7,2
PT0794VC39211V7U1L9Z207OE,2025-05-12 16:48:09,Фасоль белая 350г.,Консервы,2,606.03,51.0,7,2
PT0794VC39211V7U1L9Z207OE,2025-05-12 16:48:09,Пиво 4.5% Ферронордик машины (Ferronordic),Алкогольные напитки,2,65.09,6.0,7,2
PT0794VC39211V7U1L9Z207OE,2025-05-12 16:48:09,Майонез 220г.,"Бакалея, соусы",2,39.24,0.0,7,2
PT0794VC39211V7U1L9Z207OE,2025-05-12 16:48:09,Говядина 500г.,"Птица, мясо",2,496.44,13.0,7,2
PT0794VC39211V7U1L9Z207OE,2025-05-12 16:48:09,Батон мультизерн. 400г.,"Хлеб, выпечка",4,658.6,30.0,7,2
PT0794VC39211V7U1L9Z207OE,2025-05-12 16:48:09,Варен. колбаса 250г.,"Колбасы, сосиски",2,673.96,57.0,7,2
PT0794VC39211V7U1L9Z207OE,2025-05-12 16:48:09,Йогурт 3.5%  120г.,Кисломолочные продукты,4,301.9,1.0,7,2
NJ3955IR78349E0F8L8C489EH,2025-05-12 16:59:12,Яйцо С0,Яйцо,3,219.85,12.0,7,2
NJ3955IR78349E0F8L8C489EH,2025-05-12 16:59:12,"Пиво безалкогольное РАО «Ефремов, Горбачева и Беспалов»",Безалкогольные напитки,1,293.44,6.0,7,2
EV9960MT60874R0F5B2C427CD,2025-05-12 17:10:42,Варен. колбаса 400г.,"Колбасы, сосиски",5,88.07,2.0,7,2
EV9960MT60874R0F5B2C427CD,2025-05-12 17:10:42,Какао (Гайана) 400г.,"Чай, кофе, какао",4,597.9,42.0,7,2
EV9960MT60874R0F5B2C427CD,2025-05-12 17:10:42,Курица 500г.,"Птица, мясо",2,857.68,53.0,7,2
EV9960MT60874R0F5B2C427CD,2025-05-12 17:10:42,Орехи 140г.,"Чипсы, орехи, сухарики",2,333.66,17.0,7,2
EV9960MT60874R0F5B2C427CD,2025-05-12 17:10:42,Пиво 4% Сандоз (Sandoz),Алкогольные напитки,4,422.67,5.0,7,2
EV9960MT60874R0F5B2C427CD,2025-05-12 17:10:42,Фругурт 2.5%  400г.,Кисломолочные продукты,5,321.08,5.0,7,2
EV9960MT60874R0F5B2C427CD,2025-05-12 17:10:42,Сырокопч. колбаса 250г.,"Колбасы, сосиски",3,42.75,2.0,7,2
EV9960MT60874R0F5B2C427CD,2025-05-12 17:10:42,Лосось 1кг.,"Рыба, морепродукты",1,729.16,50.0,7,2
ME1454LT36660S9C4M2Q293EN,2025-05-12 17:17:21,Минеральная вода ООО «Никитина»,Безалкогольные напитки,2,926.47,78.0,7,2
