doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
OE1305LO99251G4W6Z1M098RW,2025-05-12 09:01:07,Сыр Ламбер 50% 250г.,Сыры,5,235.08,23.0,4,4
OE1305LO99251G4W6Z1M098RW,2025-05-12 09:01:07,Виски 38% АО «Якушев Ларионов»,Алкогольные напитки,1,338.81,13.0,4,4
OE1305LO99251G4W6Z1M098RW,2025-05-12 09:01:07,Сухарики 65г.,"Чипсы, орехи, сухарики",4,836.33,2.0,4,4
OE1305LO99251G4W6Z1M098RW,2025-05-12 09:01:07,Сыр Тильзитер 40% 250г.,Сыры,4,468.22,43.0,4,4
OE1305LO99251G4W6Z1M098RW,2025-05-12 09:01:07,Фермерский картофель 650г.,Овощи,3,487.48,33.0,4,4
OE1305LO99251G4W6Z1M098RW,2025-05-12 09:01:07,Сырокопч. колбаса 400г.,"Колбасы, сосиски",2,423.69,7.0,4,4
OE1305LO99251G4W6Z1M098RW,2025-05-12 09:01:07,Фругурт 2.5%  110г.,Кисломолочные продукты,1,573.16,34.0,4,4
OE1305LO99251G4W6Z1M098RW,2025-05-12 09:01:07,Батон кукурузн. 150г.,"Хлеб, выпечка",4,728.66,59.0,4,4
RI0158MX92849C7M5V6G305JP,2025-05-12 09:20:01,Курица 500г.,"Птица, мясо",4,204.71,5.0,4,4
RI0158MX92849C7M5V6G305JP,2025-05-12 09:20:01,Фасоль белая 400г.,Консервы,5,206.86,5.0,4,4
RI0158MX92849C7M5V6G305JP,2025-05-12 09:20:01,Креветки 500г.,"Рыба, морепродукты",1,237.81,8.0,4,4
JZ0450SJ11055C9T8W1T839EY,2025-05-12 09:29:40,Булка мультизерн. 400г.,"Хлеб, выпечка",1,453.43,7.0,4,4
TA8572OX87428I9S5E7X392SM,2025-05-12 09:38:32,Сыр Голландский 40% 200г.,Сыры,4,354.77,21.0,4,4
TA8572OX87428I9S5E7X392SM,2025-05-12 09:38:32,Какао (Уганда) 200г.,"Чай, кофе, какао",3,337.16,16.0,4,4
TA8572OX87428I9S5E7X392SM,2025-05-12 09:38:32,Молоко цельное 1% 400г.,Молочные продукты,2,29.9,3.0,4,4
TA8572OX87428I9S5E7X392SM,2025-05-12 09:38:32,Сыр Пармезан 50% 250г.,Сыры,5,689.12,25.0,4,4
