doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
DS0717WZ09087C2B8H4Y630WQ,2025-05-12 09:20:40,Виски 38% Т2 РТК Холдинг,Алкогольные напитки,3,776.86,1.0,10,4
DS0717WZ09087C2B8H4Y630WQ,2025-05-12 09:20:40,Яйцо С2,Яйцо,5,522.54,21.0,10,4
ON7437JY90485N1F3D5K544NY,2025-05-12 09:52:47,Горошек 350г.,Консервы,2,283.95,1.0,10,4
ON7437JY90485N1F3D5K544NY,2025-05-12 09:52:47,Сыр Масдам 50% 250г.,Сыры,5,828.87,52.0,10,4
ON7437JY90485N1F3D5K544NY,2025-05-12 09:52:47,Свежий картофель 650г.,Овощи,2,736.49,62.0,10,4
JQ0036GQ83815I7R4J0C054BE,2025-05-12 09:55:09,Пиво безалкогольное Сахалин Энерджи,Безалкогольные напитки,3,393.4,31.0,10,4
JQ0036GQ83815I7R4J0C054BE,2025-05-12 09:55:09,Питьевая вода Зуев и партнеры,Безалкогольные напитки,2,259.41,25.0,10,4
JQ0036GQ83815I7R4J0C054BE,2025-05-12 09:55:09,Сыр Масдам 40% 250г.,Сыры,4,676.39,30.0,10,4
XJ4019GY19345S2X8H4F294AI,2025-05-12 10:41:43,Яйцо С0,Яйцо,5,85.17,6.0,10,4
XJ4019GY19345S2X8H4F294AI,2025-05-12 10:41:43,Груша (Сейшельские Острова),Фрукты,5,148.43,6.0,10,4
XJ4019GY19345S2X8H4F294AI,2025-05-12 10:41:43,Варен. колбаса 400г.,"Колбасы, сосиски",5,115.34,7.0,10,4
LM6370LO50993G5U3N1X450YN,2025-05-12 10:42:46,Горошек 350г.,Консервы,2,620.61,18.0,10,4
LM6370LO50993G5U3N1X450YN,2025-05-12 10:42:46,Орехи 120г.,"Чипсы, орехи, сухарики",3,124.63,5.0,10,4
XD7413BE24289L3D0R3W286YC,2025-05-12 11:06:02,Виноград (Латвия),Фрукты,4,800.55,36.0,10,4
XD7413BE24289L3D0R3W286YC,2025-05-12 11:06:02,Снеки 40г.,"Чипсы, орехи, сухарики",5,11.44,0.0,10,4
XD7413BE24289L3D0R3W286YC,2025-05-12 11:06:02,Сыр Масдам 45% 250г.,Сыры,4,546.86,53.0,10,4
XD7413BE24289L3D0R3W286YC,2025-05-12 11:06:02,Говядина 1кг.,"Птица, мясо",1,792.28,12.0,10,4
XD7413BE24289L3D0R3W286YC,2025-05-12 11:06:02,Яйцо С2,Яйцо,2,293.22,26.0,10,4
XD7413BE24289L3D0R3W286YC,2025-05-12 11:06:02,Копчен. колбаса 300г.,"Колбасы, сосиски",5,856.44,0.0,10,4
YK6815QP08884H4K7I5A146WX,2025-05-12 11:11:48,Горбуша 500г.,"Рыба, морепродукты",2,184.05,11.0,10,4
YK6815QP08884H4K7I5A146WX,2025-05-12 11:11:48,Майонез 220г.,"Бакалея, соусы",3,722.42,21.0,10,4
YK6815QP08884H4K7I5A146WX,2025-05-12 11:11:48,Пиво 4.2% ОАО «Сидоров»,Алкогольные напитки,4,510.81,21.0,10,4
YK6815QP08884H4K7I5A146WX,2025-05-12 11:11:48,Варен. колбаса 400г.,"Колбасы, сосиски",2,561.51,12.0,10,4
YK6815QP08884H4K7I5A146WX,2025-05-12 11:11:48,Фермерский огурец 650г.,Овощи,3,68.1,4.0,10,4
YK6815QP08884H4K7I5A146WX,2025-05-12 11:11:48,Сыр Тильзитер 45% 250г.,Сыры,2,794.2,58.0,10,4
YK6815QP08884H4K7I5A146WX,2025-05-12 11:11:48,Кетчуп 400г.,"Бакалея, соусы",4,56.99,5.0,10,4
YD6368PB85359J4U3T0S764BI,2025-05-12 11:32:27,Банан (Новая Зеландия),Фрукты,4,786.01,61.0,10,4
YD6368PB85359J4U3T0S764BI,2025-05-12 11:32:27,"Кола РАО «Баранов, Кузьмина и Князев»",Безалкогольные напитки,2,894.5,53.0,10,4
YD6368PB85359J4U3T0S764BI,2025-05-12 11:32:27,Сыр Масдам 50% 200г.,Сыры,4,551.66,51.0,10,4
YD6368PB85359J4U3T0S764BI,2025-05-12 11:32:27,Соус 400г.,"Бакалея, соусы",3,835.57,68.0,10,4
YD6368PB85359J4U3T0S764BI,2025-05-12 11:32:27,Копчен. колбаса 400г.,"Колбасы, сосиски",2,686.89,9.0,10,4
YD6368PB85359J4U3T0S764BI,2025-05-12 11:32:27,Какао (Венгрия) 120г.,"Чай, кофе, какао",2,517.71,3.0,10,4
YD6368PB85359J4U3T0S764BI,2025-05-12 11:32:27,Булка кукурузн. 200г.,"Хлеб, выпечка",3,723.9,40.0,10,4
YD6368PB85359J4U3T0S764BI,2025-05-12 11:32:27,Фасоль белая 400г.,Консервы,2,306.18,22.0,10,4
NC1492HM25692Z0Z2I3T666HC,2025-05-12 11:35:06,Буханка пшен. 150г.,"Хлеб, выпечка",1,745.3,38.0,10,4
NC1492HM25692Z0Z2I3T666HC,2025-05-12 11:35:06,Сырокопч. сосиски 300г.,"Колбасы, сосиски",3,247.19,20.0,10,4
NC1492HM25692Z0Z2I3T666HC,2025-05-12 11:35:06,Лосось 1кг.,"Рыба, морепродукты",5,245.6,3.0,10,4
NC1492HM25692Z0Z2I3T666HC,2025-05-12 11:35:06,Яйцо С2,Яйцо,4,235.56,4.0,10,4
OP5150YJ30959R7V7A0B997NJ,2025-05-12 11:41:22,Яйцо С0,Яйцо,1,632.65,56.0,10,4
OP5150YJ30959R7V7A0B997NJ,2025-05-12 11:41:22,Буханка кукурузн. 200г.,"Хлеб, выпечка",2,431.92,8.0,10,4
OP5150YJ30959R7V7A0B997NJ,2025-05-12 11:41:22,Чай (Тувалу) 150г.,"Чай, кофе, какао",4,261.29,9.0,10,4
OP5150YJ30959R7V7A0B997NJ,2025-05-12 11:41:22,Кофе (Намибия) 120г.,"Чай, кофе, какао",5,758.27,32.0,10,4
OP5150YJ30959R7V7A0B997NJ,2025-05-12 11:41:22,Батон кукурузн. 400г.,"Хлеб, выпечка",1,575.5,49.0,10,4
OP5150YJ30959R7V7A0B997NJ,2025-05-12 11:41:22,Какао (Коморы) 120г.,"Чай, кофе, какао",2,954.8,7.0,10,4
OP5150YJ30959R7V7A0B997NJ,2025-05-12 11:41:22,Свинина 1кг.,"Птица, мясо",5,164.01,3.0,10,4
OJ0491OQ32349A1W1D7A635UR,2025-05-12 11:57:43,Киви (Гондурас),Фрукты,5,857.01,2.0,10,4
OJ0491OQ32349A1W1D7A635UR,2025-05-12 11:57:43,Апельсин (Монако),Фрукты,3,321.1,22.0,10,4
PV2072AR99369M7X6H8K908VR,2025-05-12 11:58:14,Фасоль красная 400г.,Консервы,3,190.1,18.0,10,4
PV2072AR99369M7X6H8K908VR,2025-05-12 11:58:14,Чипсы 140г.,"Чипсы, орехи, сухарики",2,297.4,20.0,10,4
PV2072AR99369M7X6H8K908VR,2025-05-12 11:58:14,Кофе (Палау) 120г.,"Чай, кофе, какао",2,751.23,23.0,10,4
QX7948QN05173D5L7E3G425TY,2025-05-12 12:43:52,Буханка пшен. 200г.,"Хлеб, выпечка",1,786.09,68.0,10,4
QX7948QN05173D5L7E3G425TY,2025-05-12 12:43:52,Питьевая вода Зерно-трейд,Безалкогольные напитки,5,966.41,12.0,10,4
QX7948QN05173D5L7E3G425TY,2025-05-12 12:43:52,Йогурт 1%  450г.,Кисломолочные продукты,4,117.05,4.0,10,4
QX7948QN05173D5L7E3G425TY,2025-05-12 12:43:52,Семечки 140г.,"Чипсы, орехи, сухарики",3,631.22,55.0,10,4
QX7948QN05173D5L7E3G425TY,2025-05-12 12:43:52,Фермерский томат 1кг.,Овощи,3,888.07,48.0,10,4
JN7252KW25158K9U6G8I490TC,2025-05-12 12:45:13,Клубника (Гайана),Фрукты,5,754.46,4.0,10,4
JN7252KW25158K9U6G8I490TC,2025-05-12 12:45:13,Семечки 40г.,"Чипсы, орехи, сухарики",3,790.63,15.0,10,4
JN7252KW25158K9U6G8I490TC,2025-05-12 12:45:13,Молоко пастеризованное 3.5% 900г.,Молочные продукты,3,55.27,0.0,10,4
JN7252KW25158K9U6G8I490TC,2025-05-12 12:45:13,Пиво 4.2% Селиверстов Инк,Алкогольные напитки,1,652.87,14.0,10,4
JN7252KW25158K9U6G8I490TC,2025-05-12 12:45:13,Виски 38% ЗАО «Лукина»,Алкогольные напитки,3,868.97,79.0,10,4
JN7252KW25158K9U6G8I490TC,2025-05-12 12:45:13,Яйцо С1,Яйцо,2,972.27,35.0,10,4
FW5285OG15568D5K5E4D587TX,2025-05-12 12:57:19,Какао (Доминика) 120г.,"Чай, кофе, какао",4,922.28,28.0,10,4
FW5285OG15568D5K5E4D587TX,2025-05-12 12:57:19,Пиво 4% РАО «Шашкова»,Алкогольные напитки,5,756.74,28.0,10,4
FW5285OG15568D5K5E4D587TX,2025-05-12 12:57:19,Копчен. сосиски 250г.,"Колбасы, сосиски",1,840.64,43.0,10,4
FW5285OG15568D5K5E4D587TX,2025-05-12 12:57:19,Яйцо С1,Яйцо,2,97.3,7.0,10,4
FW5285OG15568D5K5E4D587TX,2025-05-12 12:57:19,Чай (Португалия) 400г.,"Чай, кофе, какао",1,824.91,82.0,10,4
FW5285OG15568D5K5E4D587TX,2025-05-12 12:57:19,Кетчуп 400г.,"Бакалея, соусы",2,198.21,14.0,10,4
