doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
TK7638JN96048U7P5Y3J087OG,2025-05-12 09:06:53,Фасоль красная 350г.,Консервы,5,667.6,27.0,3,1
TK7638JN96048U7P5Y3J087OG,2025-05-12 09:06:53,Кофе (Туркмения) 150г.,"Чай, кофе, какао",5,79.07,0.0,3,1
TK7638JN96048U7P5Y3J087OG,2025-05-12 09:06:53,Пиво 4.2% Трест КХМ,Алкогольные напитки,5,61.97,2.0,3,1
TK7638JN96048U7P5Y3J087OG,2025-05-12 09:06:53,Фругурт 1%  400г.,Кисломолочные продукты,3,961.57,8.0,3,1
TK7638JN96048U7P5Y3J087OG,2025-05-12 09:06:53,Курица 500г.,"Птица, мясо",4,370.81,31.0,3,1
TK7638JN96048U7P5Y3J087OG,2025-05-12 09:06:53,Свинина 1кг.,"Птица, мясо",4,142.11,3.0,3,1
SZ9032XZ59951H7V9F5Z518YI,2025-05-12 09:14:19,Молоко цельное 3.5% 900г.,Молочные продукты,2,190.37,13.0,3,1
SZ9032XZ59951H7V9F5Z518YI,2025-05-12 09:14:19,Копчен. колбаса 400г.,"Колбасы, сосиски",2,243.98,10.0,3,1
SZ9032XZ59951H7V9F5Z518YI,2025-05-12 09:14:19,Снеки 140г.,"Чипсы, орехи, сухарики",5,355.09,28.0,3,1
SZ9032XZ59951H7V9F5Z518YI,2025-05-12 09:14:19,Груша (Никарагуа),Фрукты,1,873.78,51.0,3,1
SZ9032XZ59951H7V9F5Z518YI,2025-05-12 09:14:19,Крабовое мясо 1кг.,"Рыба, морепродукты",3,902.2,83.0,3,1
SZ9032XZ59951H7V9F5Z518YI,2025-05-12 09:14:19,Пиво 4.2% НПО «Кабанов Моисеев»,Алкогольные напитки,5,70.08,4.0,3,1
SZ9032XZ59951H7V9F5Z518YI,2025-05-12 09:14:19,Копчен. сосиски 400г.,"Колбасы, сосиски",5,86.24,0.0,3,1
ZQ2055YW00063Q5S7Y0P559EF,2025-05-12 09:30:11,Батон мультизерн. 200г.,"Хлеб, выпечка",5,93.84,3.0,3,1
ZQ2055YW00063Q5S7Y0P559EF,2025-05-12 09:30:11,Банан (Панама),Фрукты,4,488.08,9.0,3,1
ZQ2055YW00063Q5S7Y0P559EF,2025-05-12 09:30:11,Фермерский картофель 650г.,Овощи,2,743.97,73.0,3,1
YC6714UY90756U9D3G4Z536XN,2025-05-12 09:46:33,Батон кукурузн. 150г.,"Хлеб, выпечка",5,674.17,6.0,3,1
YC6714UY90756U9D3G4Z536XN,2025-05-12 09:46:33,Сырокопч. сосиски 400г.,"Колбасы, сосиски",5,793.66,0.0,3,1
YC6714UY90756U9D3G4Z536XN,2025-05-12 09:46:33,Какао (Афганистан) 120г.,"Чай, кофе, какао",2,617.09,7.0,3,1
