doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
BR2150HS61337Q7L3O7Q582JC,2025-05-12 09:05:58,Говядина 500г.,"Птица, мясо",1,661.86,15.0,2,2
BR2150HS61337Q7L3O7Q582JC,2025-05-12 09:05:58,Буханка ржан. 200г.,"Хлеб, выпечка",1,631.67,44.0,2,2
BR2150HS61337Q7L3O7Q582JC,2025-05-12 09:05:58,Кетчуп 400г.,"Бакалея, соусы",4,284.86,28.0,2,2
BR2150HS61337Q7L3O7Q582JC,2025-05-12 09:05:58,Фермерский картофель 650г.,Овощи,3,173.17,5.0,2,2
BR2150HS61337Q7L3O7Q582JC,2025-05-12 09:05:58,Молоко цельное 3.5% 450г.,Молочные продукты,5,617.73,39.0,2,2
BR2150HS61337Q7L3O7Q582JC,2025-05-12 09:05:58,Кефир 3.5%  120г.,Кисломолочные продукты,4,852.07,79.0,2,2
BR2150HS61337Q7L3O7Q582JC,2025-05-12 09:05:58,Говядина 1кг.,"Птица, мясо",5,86.89,1.0,2,2
BR2150HS61337Q7L3O7Q582JC,2025-05-12 09:05:58,Груша (Суринам),Фрукты,5,694.5,55.0,2,2
BR2150HS61337Q7L3O7Q582JC,2025-05-12 09:05:58,Сыр Пармезан 40% 150г.,Сыры,1,717.25,45.0,2,2
BR6808KS47628T4Q6Y5U288CP,2025-05-12 09:17:36,Сыр Голландский 45% 200г.,Сыры,5,92.96,3.0,2,2
BR6808KS47628T4Q6Y5U288CP,2025-05-12 09:17:36,Буханка мультизерн. 200г.,"Хлеб, выпечка",5,873.58,6.0,2,2
BR6808KS47628T4Q6Y5U288CP,2025-05-12 09:17:36,Чай (Саудовская Аравия) 400г.,"Чай, кофе, какао",1,491.11,3.0,2,2
BR6808KS47628T4Q6Y5U288CP,2025-05-12 09:17:36,Молоко ультрапастеризованное 1% 400г.,Молочные продукты,3,924.45,74.0,2,2
BR6808KS47628T4Q6Y5U288CP,2025-05-12 09:17:36,Яблоко (Афганистан),Фрукты,2,692.19,50.0,2,2
BR6808KS47628T4Q6Y5U288CP,2025-05-12 09:17:36,Груша (Гана),Фрукты,4,308.69,22.0,2,2
BR6808KS47628T4Q6Y5U288CP,2025-05-12 09:17:36,Чай (Дания) 400г.,"Чай, кофе, какао",5,327.12,1.0,2,2
BR6808KS47628T4Q6Y5U288CP,2025-05-12 09:17:36,Варен. колбаса 400г.,"Колбасы, сосиски",2,369.9,14.0,2,2
BR6808KS47628T4Q6Y5U288CP,2025-05-12 09:17:36,Яйцо С0,Яйцо,5,972.99,45.0,2,2
BR6808KS47628T4Q6Y5U288CP,2025-05-12 09:17:36,Молоко пастеризованное 2.5% 400г.,Молочные продукты,5,170.81,9.0,2,2
OE5391KZ67295Y7C6U2X329ZG,2025-05-12 10:05:57,Горбуша 1кг.,"Рыба, морепродукты",5,194.48,15.0,2,2
OE5391KZ67295Y7C6U2X329ZG,2025-05-12 10:05:57,Молоко пастеризованное 2.5% 850г.,Молочные продукты,4,603.04,37.0,2,2
OE5391KZ67295Y7C6U2X329ZG,2025-05-12 10:05:57,Молоко цельное 2.5% 900г.,Молочные продукты,1,18.43,0.0,2,2
OE5391KZ67295Y7C6U2X329ZG,2025-05-12 10:05:57,Яйцо С1,Яйцо,1,992.75,27.0,2,2
OE5391KZ67295Y7C6U2X329ZG,2025-05-12 10:05:57,Горошек 350г.,Консервы,2,789.53,38.0,2,2
OE5391KZ67295Y7C6U2X329ZG,2025-05-12 10:05:57,Сырокопч. колбаса 300г.,"Колбасы, сосиски",3,618.53,1.0,2,2
OE5391KZ67295Y7C6U2X329ZG,2025-05-12 10:05:57,Орехи 40г.,"Чипсы, орехи, сухарики",3,271.8,7.0,2,2
DN9524OM56279S9C6G1Y931EA,2025-05-12 10:26:14,Свежий картофель 650г.,Овощи,3,104.52,8.0,2,2
DN9524OM56279S9C6G1Y931EA,2025-05-12 10:26:14,Горошек 400г.,Консервы,4,591.03,32.0,2,2
DN9524OM56279S9C6G1Y931EA,2025-05-12 10:26:14,Фермерский томат 450г.,Овощи,2,993.73,2.0,2,2
DN9524OM56279S9C6G1Y931EA,2025-05-12 10:26:14,Молоко ультрапастеризованное 1% 450г.,Молочные продукты,4,181.88,2.0,2,2
DN9524OM56279S9C6G1Y931EA,2025-05-12 10:26:14,Фругурт 1%  400г.,Кисломолочные продукты,4,955.71,64.0,2,2
DN9524OM56279S9C6G1Y931EA,2025-05-12 10:26:14,Кефир 3.5%  110г.,Кисломолочные продукты,2,583.89,28.0,2,2
EA6415XG76229B7P9U5O070XK,2025-05-12 10:46:18,Сыр Российский 45% 250г.,Сыры,5,259.98,14.0,2,2
