doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
TZ4190QS96494A0K5Z8B122JB,2025-05-12 09:38:06,Йогурт 3.5%  400г.,Кисломолочные продукты,1,683.38,11.0,4,1
TZ4190QS96494A0K5Z8B122JB,2025-05-12 09:38:06,Фермерский лук 650г.,Овощи,4,102.88,6.0,4,1
TZ4190QS96494A0K5Z8B122JB,2025-05-12 09:38:06,Питьевая вода ИП «Лаврентьева»,Безалкогольные напитки,1,280.88,4.0,4,1
TZ4190QS96494A0K5Z8B122JB,2025-05-12 09:38:06,Йогурт 3.5%  400г.,Кисломолочные продукты,5,588.67,43.0,4,1
TZ4190QS96494A0K5Z8B122JB,2025-05-12 09:38:06,Фасоль красная 400г.,Консервы,5,550.01,12.0,4,1
TZ4190QS96494A0K5Z8B122JB,2025-05-12 09:38:06,Сыр Голландский 50% 250г.,Сыры,5,42.52,1.0,4,1
IN7535WT99088V4S4E2F911EM,2025-05-12 09:53:11,Курица 1кг.,"Птица, мясо",2,970.06,62.0,4,1
IN7535WT99088V4S4E2F911EM,2025-05-12 09:53:11,Пиво 4.2% ОАО «Евдокимова-Меркушева»,Алкогольные напитки,1,706.23,23.0,4,1
IN7535WT99088V4S4E2F911EM,2025-05-12 09:53:11,Соус 780г.,"Бакалея, соусы",4,548.28,32.0,4,1
IN7535WT99088V4S4E2F911EM,2025-05-12 09:53:11,Клубника (Монако),Фрукты,2,345.75,11.0,4,1
IN7535WT99088V4S4E2F911EM,2025-05-12 09:53:11,Семечки 120г.,"Чипсы, орехи, сухарики",4,765.88,9.0,4,1
IN7535WT99088V4S4E2F911EM,2025-05-12 09:53:11,Крабовое мясо 1кг.,"Рыба, морепродукты",1,676.54,8.0,4,1
TT6625JR44459Z4O3T2R963HE,2025-05-12 10:00:46,Сырокопч. сосиски 250г.,"Колбасы, сосиски",2,379.79,12.0,4,1
TT6625JR44459Z4O3T2R963HE,2025-05-12 10:00:46,Виноград (Антигуа и Барбуда),Фрукты,1,372.28,13.0,4,1
TT6625JR44459Z4O3T2R963HE,2025-05-12 10:00:46,Кетчуп 400г.,"Бакалея, соусы",4,914.57,53.0,4,1
TT6625JR44459Z4O3T2R963HE,2025-05-12 10:00:46,Орехи 140г.,"Чипсы, орехи, сухарики",3,340.08,9.0,4,1
TT6625JR44459Z4O3T2R963HE,2025-05-12 10:00:46,Копчен. колбаса 300г.,"Колбасы, сосиски",3,228.84,15.0,4,1
TT6625JR44459Z4O3T2R963HE,2025-05-12 10:00:46,Сырокопч. колбаса 400г.,"Колбасы, сосиски",1,40.28,3.0,4,1
TT6625JR44459Z4O3T2R963HE,2025-05-12 10:00:46,Булка кукурузн. 200г.,"Хлеб, выпечка",4,154.47,4.0,4,1
TT6625JR44459Z4O3T2R963HE,2025-05-12 10:00:46,Какао (Мозамбик) 150г.,"Чай, кофе, какао",2,182.52,1.0,4,1
WW8482KE13503P8C5A9Z805NZ,2025-05-12 10:03:42,Копчен. колбаса 250г.,"Колбасы, сосиски",4,401.81,20.0,4,1
WW8482KE13503P8C5A9Z805NZ,2025-05-12 10:03:42,Яйцо С0,Яйцо,2,99.42,9.0,4,1
WW8482KE13503P8C5A9Z805NZ,2025-05-12 10:03:42,Какао (Хорватия) 400г.,"Чай, кофе, какао",3,576.23,53.0,4,1
WW8482KE13503P8C5A9Z805NZ,2025-05-12 10:03:42,Фасоль красная 400г.,Консервы,5,862.25,19.0,4,1
WW8482KE13503P8C5A9Z805NZ,2025-05-12 10:03:42,"Виски 38% ООО «Терентьев, Галкина и Владимиров»",Алкогольные напитки,5,404.84,38.0,4,1
WW8482KE13503P8C5A9Z805NZ,2025-05-12 10:03:42,"Кола НПО «Борисова, Родионова и Чернов»",Безалкогольные напитки,3,298.46,12.0,4,1
WW8482KE13503P8C5A9Z805NZ,2025-05-12 10:03:42,Виски 38% ОАО «Максимова»,Алкогольные напитки,3,497.55,4.0,4,1
JQ5176TL96540F4B9I2O677LA,2025-05-12 10:08:04,Питьевая вода ООО «Кудряшова»,Безалкогольные напитки,1,411.16,9.0,4,1
JQ5176TL96540F4B9I2O677LA,2025-05-12 10:08:04,Кола РАО «Потапов»,Безалкогольные напитки,5,9.93,1.0,4,1
JQ5176TL96540F4B9I2O677LA,2025-05-12 10:08:04,Свежий лук 450г.,Овощи,3,822.33,32.0,4,1
QY7091MZ56915K9C3J8G805DN,2025-05-12 11:06:50,Водка 40% РАО «Колобова-Ильина»,Алкогольные напитки,2,311.08,28.0,4,1
QY7091MZ56915K9C3J8G805DN,2025-05-12 11:06:50,Кефир 2.5%  110г.,Кисломолочные продукты,2,6.82,1.0,4,1
CO6915WG32108Y0P4F2V989MA,2025-05-12 11:21:42,Батон ржан. 150г.,"Хлеб, выпечка",2,372.61,23.0,4,1
CO6915WG32108Y0P4F2V989MA,2025-05-12 11:21:42,Фасоль белая 400г.,Консервы,1,438.04,2.0,4,1
