doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
HM0001ZR08651I1U6Z2H977RN,2025-05-12 09:12:54,Питьевая вода ИП «Дорофеев-Лобанова»,Безалкогольные напитки,3,64.77,2.0,10,4
HM0001ZR08651I1U6Z2H977RN,2025-05-12 09:12:54,Горбуша 1кг.,"Рыба, морепродукты",1,840.68,84.0,10,4
HM0001ZR08651I1U6Z2H977RN,2025-05-12 09:12:54,Говядина 1кг.,"Птица, мясо",2,858.96,73.0,10,4
HM0001ZR08651I1U6Z2H977RN,2025-05-12 09:12:54,Майонез 400г.,"Бакалея, соусы",5,664.9,47.0,10,4
OP9863VL05965R3W2Z9D462KP,2025-05-12 09:31:06,Копчен. сосиски 400г.,"Колбасы, сосиски",4,462.68,36.0,10,4
OP9863VL05965R3W2Z9D462KP,2025-05-12 09:31:06,Фасоль белая 400г.,Консервы,5,356.1,31.0,10,4
OP9863VL05965R3W2Z9D462KP,2025-05-12 09:31:06,Яйцо С1,Яйцо,5,358.88,6.0,10,4
OP9863VL05965R3W2Z9D462KP,2025-05-12 09:31:06,Говядина 500г.,"Птица, мясо",1,240.59,17.0,10,4
OP9863VL05965R3W2Z9D462KP,2025-05-12 09:31:06,Пиво безалкогольное Савельева Инкорпорэйтед,Безалкогольные напитки,3,527.74,2.0,10,4
OP9863VL05965R3W2Z9D462KP,2025-05-12 09:31:06,Кукуруза 350г.,Консервы,2,764.03,63.0,10,4
OP9863VL05965R3W2Z9D462KP,2025-05-12 09:31:06,Курица 500г.,"Птица, мясо",2,238.25,14.0,10,4
OP9863VL05965R3W2Z9D462KP,2025-05-12 09:31:06,Чай (Филиппины) 400г.,"Чай, кофе, какао",2,986.31,56.0,10,4
OP9863VL05965R3W2Z9D462KP,2025-05-12 09:31:06,Молоко пастеризованное 1% 850г.,Молочные продукты,5,334.22,14.0,10,4
OP9863VL05965R3W2Z9D462KP,2025-05-12 09:31:06,Сыр Ламбер 50% 150г.,Сыры,1,998.61,53.0,10,4
TO6766XA16775G4J1D0E382DJ,2025-05-12 09:39:27,Креветки 1кг.,"Рыба, морепродукты",3,941.93,61.0,10,4
TO6766XA16775G4J1D0E382DJ,2025-05-12 09:39:27,Батон ржан. 400г.,"Хлеб, выпечка",5,485.73,9.0,10,4
TO6766XA16775G4J1D0E382DJ,2025-05-12 09:39:27,Кефир 2.5%  450г.,Кисломолочные продукты,5,438.98,35.0,10,4
TO6766XA16775G4J1D0E382DJ,2025-05-12 09:39:27,Виски 38% ЗАО «Чернова»,Алкогольные напитки,1,323.57,6.0,10,4
TO6766XA16775G4J1D0E382DJ,2025-05-12 09:39:27,Сыр Голландский 40% 250г.,Сыры,4,27.93,2.0,10,4
TO6766XA16775G4J1D0E382DJ,2025-05-12 09:39:27,Фермерский баклажан 650г.,Овощи,1,471.41,46.0,10,4
TO6766XA16775G4J1D0E382DJ,2025-05-12 09:39:27,"Водка 40% ЗАО «Мартынова, Панфилов и Зайцев»",Алкогольные напитки,2,631.43,33.0,10,4
TO6766XA16775G4J1D0E382DJ,2025-05-12 09:39:27,Сыр Пармезан 50% 150г.,Сыры,5,863.84,57.0,10,4
TO6766XA16775G4J1D0E382DJ,2025-05-12 09:39:27,Минеральная вода Калинин Лимитед,Безалкогольные напитки,1,808.6,63.0,10,4
TO6766XA16775G4J1D0E382DJ,2025-05-12 09:39:27,Киви (Восточный Тимор),Фрукты,4,468.03,43.0,10,4
CB2271HE53646V2X4D7M907UF,2025-05-12 09:40:32,Молоко пастеризованное 3.5% 900г.,Молочные продукты,5,879.99,70.0,10,4
CB2271HE53646V2X4D7M907UF,2025-05-12 09:40:32,Курица 1кг.,"Птица, мясо",5,200.06,6.0,10,4
NG4315GU55868I3Q0C6C663ST,2025-05-12 09:41:46,Крабовое мясо 1кг.,"Рыба, морепродукты",1,908.43,28.0,10,4
NG4315GU55868I3Q0C6C663ST,2025-05-12 09:41:46,Пиво 4.2% РАО «Денисова»,Алкогольные напитки,5,761.79,8.0,10,4
NG4315GU55868I3Q0C6C663ST,2025-05-12 09:41:46,Семечки 65г.,"Чипсы, орехи, сухарики",3,795.93,14.0,10,4
NG4315GU55868I3Q0C6C663ST,2025-05-12 09:41:46,Пиво 4.2% ООО «Марков-Казаков»,Алкогольные напитки,4,960.12,6.0,10,4
ON2194KZ56079C2A2L7G671YE,2025-05-12 10:04:28,Апельсин (Багамские Острова),Фрукты,5,532.3,7.0,10,4
ON2194KZ56079C2A2L7G671YE,2025-05-12 10:04:28,Сыр Пармезан 45% 250г.,Сыры,3,445.28,12.0,10,4
ON2194KZ56079C2A2L7G671YE,2025-05-12 10:04:28,Фасоль красная 400г.,Консервы,2,907.26,17.0,10,4
WR5173LH28049A4F3K5N472SE,2025-05-12 10:11:01,Батон мультизерн. 150г.,"Хлеб, выпечка",5,629.12,37.0,10,4
WR5173LH28049A4F3K5N472SE,2025-05-12 10:11:01,Свинина 1кг.,"Птица, мясо",3,689.43,19.0,10,4
CO0919RN83192W9B6A6M844WI,2025-05-12 10:13:53,Минеральная вода Росбанк (Societe General),Безалкогольные напитки,1,780.48,12.0,10,4
CO0919RN83192W9B6A6M844WI,2025-05-12 10:13:53,Груша (Пакистан),Фрукты,3,791.67,68.0,10,4
CO0919RN83192W9B6A6M844WI,2025-05-12 10:13:53,Соус 220г.,"Бакалея, соусы",4,40.39,1.0,10,4
CO0919RN83192W9B6A6M844WI,2025-05-12 10:13:53,Фермерский картофель 1кг.,Овощи,4,788.49,61.0,10,4
CO0919RN83192W9B6A6M844WI,2025-05-12 10:13:53,Сыр Масдам 40% 150г.,Сыры,5,176.56,12.0,10,4
CO0919RN83192W9B6A6M844WI,2025-05-12 10:13:53,Горошек 400г.,Консервы,5,871.64,58.0,10,4
CO0919RN83192W9B6A6M844WI,2025-05-12 10:13:53,Клубника (Чили),Фрукты,1,271.18,11.0,10,4
CO0919RN83192W9B6A6M844WI,2025-05-12 10:13:53,Снеки 40г.,"Чипсы, орехи, сухарики",3,659.93,56.0,10,4
CO0919RN83192W9B6A6M844WI,2025-05-12 10:13:53,Киви (Гайана),Фрукты,4,897.71,28.0,10,4
YU5219PE86565J7B6A3U280OM,2025-05-12 10:30:25,Сырокопч. сосиски 400г.,"Колбасы, сосиски",4,763.43,67.0,10,4
YU5219PE86565J7B6A3U280OM,2025-05-12 10:30:25,Лосось 500г.,"Рыба, морепродукты",4,49.96,4.0,10,4
YU5219PE86565J7B6A3U280OM,2025-05-12 10:30:25,Майонез 780г.,"Бакалея, соусы",2,744.4,32.0,10,4
YU5219PE86565J7B6A3U280OM,2025-05-12 10:30:25,Фермерский картофель 650г.,Овощи,3,104.78,3.0,10,4
YU5219PE86565J7B6A3U280OM,2025-05-12 10:30:25,Семечки 65г.,"Чипсы, орехи, сухарики",5,969.08,72.0,10,4
YU5219PE86565J7B6A3U280OM,2025-05-12 10:30:25,Копчен. колбаса 300г.,"Колбасы, сосиски",1,329.85,3.0,10,4
YU5219PE86565J7B6A3U280OM,2025-05-12 10:30:25,Сыр Тильзитер 40% 150г.,Сыры,1,344.1,24.0,10,4
