doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
EI7635YK26636E1Z5K5E549ZG,2025-05-12 09:22:49,Снеки 120г.,"Чипсы, орехи, сухарики",1,991.6,7.0,7,3
EI7635YK26636E1Z5K5E549ZG,2025-05-12 09:22:49,Копчен. колбаса 250г.,"Колбасы, сосиски",1,843.53,44.0,7,3
NC7942DQ74365I7U5N5M370KC,2025-05-12 09:25:19,Лимонад ЗАО «Давыдов»,Безалкогольные напитки,5,917.15,79.0,7,3
NC7942DQ74365I7U5N5M370KC,2025-05-12 09:25:19,Чипсы 40г.,"Чипсы, орехи, сухарики",4,307.83,9.0,7,3
NC7942DQ74365I7U5N5M370KC,2025-05-12 09:25:19,Сухарики 140г.,"Чипсы, орехи, сухарики",3,339.64,6.0,7,3
NC7942DQ74365I7U5N5M370KC,2025-05-12 09:25:19,Кефир 2.5%  450г.,Кисломолочные продукты,5,255.94,19.0,7,3
UK4466LQ24311F1B7W3E163UC,2025-05-12 09:33:52,Минеральная вода НПО «Дьячкова Аксенов»,Безалкогольные напитки,2,991.21,6.0,7,3
PW3280JB03428U2R8S3Z952UP,2025-05-12 09:36:48,Кефир 1%  120г.,Кисломолочные продукты,1,117.11,9.0,7,3
PW3280JB03428U2R8S3Z952UP,2025-05-12 09:36:48,Кетчуп 780г.,"Бакалея, соусы",5,862.82,31.0,7,3
PW3280JB03428U2R8S3Z952UP,2025-05-12 09:36:48,Киви (Маршалловы Острова),Фрукты,4,964.93,68.0,7,3
PW3280JB03428U2R8S3Z952UP,2025-05-12 09:36:48,Варен. колбаса 250г.,"Колбасы, сосиски",3,828.32,18.0,7,3
PW3280JB03428U2R8S3Z952UP,2025-05-12 09:36:48,Лосось 1кг.,"Рыба, морепродукты",1,414.76,36.0,7,3
LE4194WP68612F9X6N5J465IS,2025-05-12 09:56:51,Говядина 500г.,"Птица, мясо",1,659.85,8.0,7,3
LE4194WP68612F9X6N5J465IS,2025-05-12 09:56:51,Яйцо С1,Яйцо,3,935.85,64.0,7,3
LE4194WP68612F9X6N5J465IS,2025-05-12 09:56:51,Водка 40% ОАО «Фролов Поляков»,Алкогольные напитки,2,548.78,43.0,7,3
LE4194WP68612F9X6N5J465IS,2025-05-12 09:56:51,Свинина 500г.,"Птица, мясо",5,842.97,45.0,7,3
LE4194WP68612F9X6N5J465IS,2025-05-12 09:56:51,Лосось 1кг.,"Рыба, морепродукты",5,350.7,11.0,7,3
LE4194WP68612F9X6N5J465IS,2025-05-12 09:56:51,Копчен. сосиски 250г.,"Колбасы, сосиски",1,488.11,18.0,7,3
LE4194WP68612F9X6N5J465IS,2025-05-12 09:56:51,Молоко ультрапастеризованное 2.5% 400г.,Молочные продукты,1,713.92,43.0,7,3
LE4194WP68612F9X6N5J465IS,2025-05-12 09:56:51,Йогурт 3.5%  450г.,Кисломолочные продукты,3,49.34,3.0,7,3
LE4194WP68612F9X6N5J465IS,2025-05-12 09:56:51,Горошек 400г.,Консервы,5,639.5,1.0,7,3
QS6148QW60764U1P3U5P824JG,2025-05-12 10:32:56,Сыр Масдам 45% 200г.,Сыры,1,354.3,9.0,7,3
QS6148QW60764U1P3U5P824JG,2025-05-12 10:32:56,Чипсы 40г.,"Чипсы, орехи, сухарики",3,85.45,5.0,7,3
QS6148QW60764U1P3U5P824JG,2025-05-12 10:32:56,Чай (Россия) 120г.,"Чай, кофе, какао",3,20.2,2.0,7,3
QS6148QW60764U1P3U5P824JG,2025-05-12 10:32:56,Сырокопч. колбаса 250г.,"Колбасы, сосиски",2,348.58,4.0,7,3
QS6148QW60764U1P3U5P824JG,2025-05-12 10:32:56,Молоко ультрапастеризованное 2.5% 400г.,Молочные продукты,4,718.67,14.0,7,3
QS6148QW60764U1P3U5P824JG,2025-05-12 10:32:56,Фермерский томат 450г.,Овощи,4,878.36,22.0,7,3
QS6148QW60764U1P3U5P824JG,2025-05-12 10:32:56,Яйцо С1,Яйцо,5,653.49,8.0,7,3
QS6148QW60764U1P3U5P824JG,2025-05-12 10:32:56,Свежий кабачок 450г.,Овощи,1,178.13,12.0,7,3
YX5902ST83127M9P4L7L793GL,2025-05-12 10:45:43,Молоко цельное 2.5% 850г.,Молочные продукты,3,336.66,26.0,7,3
YX5902ST83127M9P4L7L793GL,2025-05-12 10:45:43,Груша (Куба),Фрукты,3,920.1,64.0,7,3
YX5902ST83127M9P4L7L793GL,2025-05-12 10:45:43,Кефир 2.5%  110г.,Кисломолочные продукты,2,962.01,25.0,7,3
YX5902ST83127M9P4L7L793GL,2025-05-12 10:45:43,Буханка пшен. 250г.,"Хлеб, выпечка",1,953.18,89.0,7,3
YX5902ST83127M9P4L7L793GL,2025-05-12 10:45:43,Йогурт 3.5%  450г.,Кисломолочные продукты,2,20.89,1.0,7,3
YX5902ST83127M9P4L7L793GL,2025-05-12 10:45:43,Йогурт 3.5%  110г.,Кисломолочные продукты,2,417.79,7.0,7,3
YX5902ST83127M9P4L7L793GL,2025-05-12 10:45:43,Орехи 120г.,"Чипсы, орехи, сухарики",3,916.16,69.0,7,3
YX5902ST83127M9P4L7L793GL,2025-05-12 10:45:43,Молоко пастеризованное 3.5% 400г.,Молочные продукты,5,106.33,2.0,7,3
WS1889NQ94184N9X7Q5Z762XV,2025-05-12 11:28:25,Горошек 400г.,Консервы,4,819.71,43.0,7,3
CT7606YZ62983T1H4H9G300KP,2025-05-12 11:29:09,Мандарин (Уругвай),Фрукты,4,964.23,69.0,7,3
CT7606YZ62983T1H4H9G300KP,2025-05-12 11:29:09,Водка 40% ОАО «Владимирова-Сафонов»,Алкогольные напитки,2,32.12,0.0,7,3
CT7606YZ62983T1H4H9G300KP,2025-05-12 11:29:09,Крабовое мясо 500г.,"Рыба, морепродукты",1,702.31,17.0,7,3
CT7606YZ62983T1H4H9G300KP,2025-05-12 11:29:09,Фермерский огурец 650г.,Овощи,3,107.74,2.0,7,3
CT7606YZ62983T1H4H9G300KP,2025-05-12 11:29:09,Крабовое мясо 1кг.,"Рыба, морепродукты",3,102.77,0.0,7,3
CT7606YZ62983T1H4H9G300KP,2025-05-12 11:29:09,Молоко ультрапастеризованное 2.5% 900г.,Молочные продукты,2,355.16,23.0,7,3
CT7606YZ62983T1H4H9G300KP,2025-05-12 11:29:09,Молоко ультрапастеризованное 1% 900г.,Молочные продукты,5,726.51,43.0,7,3
DI2381AP91576F9U1S0B370CW,2025-05-12 11:39:14,Яйцо С0,Яйцо,2,128.67,2.0,7,3
DI2381AP91576F9U1S0B370CW,2025-05-12 11:39:14,Креветки 500г.,"Рыба, морепродукты",5,351.4,26.0,7,3
