doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
SV7815CQ50899E7B7M2D097JB,2025-05-12 09:11:08,Лимонад ОАО «Герасимова-Федорова»,Безалкогольные напитки,3,799.33,2.0,5,4
SV7815CQ50899E7B7M2D097JB,2025-05-12 09:11:08,Курица 500г.,"Птица, мясо",1,942.37,5.0,5,4
SV7815CQ50899E7B7M2D097JB,2025-05-12 09:11:08,Фасоль красная 350г.,Консервы,5,836.17,18.0,5,4
SV7815CQ50899E7B7M2D097JB,2025-05-12 09:11:08,Лосось 1кг.,"Рыба, морепродукты",1,367.95,5.0,5,4
SV7815CQ50899E7B7M2D097JB,2025-05-12 09:11:08,Банан (Швеция),Фрукты,1,468.79,6.0,5,4
SV7815CQ50899E7B7M2D097JB,2025-05-12 09:11:08,Варен. колбаса 250г.,"Колбасы, сосиски",2,598.83,19.0,5,4
SV7815CQ50899E7B7M2D097JB,2025-05-12 09:11:08,Варен. колбаса 400г.,"Колбасы, сосиски",5,190.45,5.0,5,4
SV7815CQ50899E7B7M2D097JB,2025-05-12 09:11:08,Молоко пастеризованное 1% 450г.,Молочные продукты,4,136.64,7.0,5,4
SV7815CQ50899E7B7M2D097JB,2025-05-12 09:11:08,Свежий кабачок 650г.,Овощи,3,958.12,31.0,5,4
SV7815CQ50899E7B7M2D097JB,2025-05-12 09:11:08,Булка пшен. 400г.,"Хлеб, выпечка",3,895.3,55.0,5,4
UZ2816OK55862L7I7Q8W921EF,2025-05-12 09:31:53,Варен. сосиски 300г.,"Колбасы, сосиски",5,427.64,38.0,5,4
UZ2816OK55862L7I7Q8W921EF,2025-05-12 09:31:53,Яйцо С2,Яйцо,3,669.32,27.0,5,4
UZ2816OK55862L7I7Q8W921EF,2025-05-12 09:31:53,Яйцо С1,Яйцо,5,744.34,12.0,5,4
UZ2816OK55862L7I7Q8W921EF,2025-05-12 09:31:53,Кукуруза 350г.,Консервы,4,781.14,37.0,5,4
UZ2816OK55862L7I7Q8W921EF,2025-05-12 09:31:53,Говядина 500г.,"Птица, мясо",2,7.87,0.0,5,4
UB7907QL08851T7K0P0U742JA,2025-05-12 09:35:56,Сыр Пармезан 45% 200г.,Сыры,5,575.65,24.0,5,4
UB7907QL08851T7K0P0U742JA,2025-05-12 09:35:56,Чай (Латвия) 200г.,"Чай, кофе, какао",3,940.39,46.0,5,4
UB7907QL08851T7K0P0U742JA,2025-05-12 09:35:56,Горошек 350г.,Консервы,5,605.66,53.0,5,4
UB7907QL08851T7K0P0U742JA,2025-05-12 09:35:56,Кофе (Хорватия) 150г.,"Чай, кофе, какао",3,979.47,82.0,5,4
UB7907QL08851T7K0P0U742JA,2025-05-12 09:35:56,Соус 780г.,"Бакалея, соусы",3,270.43,5.0,5,4
UB7907QL08851T7K0P0U742JA,2025-05-12 09:35:56,Банан (Сенегал),Фрукты,1,282.68,12.0,5,4
UB7907QL08851T7K0P0U742JA,2025-05-12 09:35:56,Горошек 400г.,Консервы,3,131.36,1.0,5,4
UB7907QL08851T7K0P0U742JA,2025-05-12 09:35:56,Булка пшен. 150г.,"Хлеб, выпечка",5,301.4,11.0,5,4
TV3077RL91855W0A5O1L443BK,2025-05-12 09:50:05,Фругурт 3.5%  110г.,Кисломолочные продукты,5,342.96,9.0,5,4
TV3077RL91855W0A5O1L443BK,2025-05-12 09:50:05,Фругурт 1%  400г.,Кисломолочные продукты,1,648.29,59.0,5,4
TV3077RL91855W0A5O1L443BK,2025-05-12 09:50:05,Йогурт 1%  400г.,Кисломолочные продукты,1,148.75,8.0,5,4
TV3077RL91855W0A5O1L443BK,2025-05-12 09:50:05,Варен. колбаса 300г.,"Колбасы, сосиски",3,244.73,19.0,5,4
DD3610PC85275M7M2I6R031BJ,2025-05-12 10:09:12,Яйцо С2,Яйцо,4,474.62,33.0,5,4
DD3610PC85275M7M2I6R031BJ,2025-05-12 10:09:12,Сыр Пармезан 40% 150г.,Сыры,3,895.65,20.0,5,4
DD3610PC85275M7M2I6R031BJ,2025-05-12 10:09:12,Кола ОАО «Дмитриева Боброва»,Безалкогольные напитки,3,278.45,1.0,5,4
DD3610PC85275M7M2I6R031BJ,2025-05-12 10:09:12,Батон мультизерн. 250г.,"Хлеб, выпечка",2,388.06,11.0,5,4
DD3610PC85275M7M2I6R031BJ,2025-05-12 10:09:12,Кукуруза 350г.,Консервы,3,916.09,89.0,5,4
DD3610PC85275M7M2I6R031BJ,2025-05-12 10:09:12,Минеральная вода НПО «Новиков Блинов»,Безалкогольные напитки,5,905.8,42.0,5,4
DD3610PC85275M7M2I6R031BJ,2025-05-12 10:09:12,Горошек 400г.,Консервы,4,582.54,8.0,5,4
DD3610PC85275M7M2I6R031BJ,2025-05-12 10:09:12,Кетчуп 780г.,"Бакалея, соусы",1,463.02,14.0,5,4
DD3610PC85275M7M2I6R031BJ,2025-05-12 10:09:12,Лимонад ОАО «Гаврилов»,Безалкогольные напитки,5,688.8,28.0,5,4
DD3610PC85275M7M2I6R031BJ,2025-05-12 10:09:12,Соус 780г.,"Бакалея, соусы",5,457.94,16.0,5,4
AO7250ZY88890I0Y2W1C751XA,2025-05-12 10:10:28,Соус 780г.,"Бакалея, соусы",4,492.43,44.0,5,4
AO7250ZY88890I0Y2W1C751XA,2025-05-12 10:10:28,Свежий баклажан 1кг.,Овощи,4,298.2,8.0,5,4
AO7250ZY88890I0Y2W1C751XA,2025-05-12 10:10:28,Кофе (Гватемала) 150г.,"Чай, кофе, какао",1,896.9,53.0,5,4
AO7250ZY88890I0Y2W1C751XA,2025-05-12 10:10:28,Фругурт 1%  400г.,Кисломолочные продукты,4,313.53,6.0,5,4
AO7250ZY88890I0Y2W1C751XA,2025-05-12 10:10:28,Крабовое мясо 1кг.,"Рыба, морепродукты",4,999.42,52.0,5,4
AO7250ZY88890I0Y2W1C751XA,2025-05-12 10:10:28,Варен. колбаса 300г.,"Колбасы, сосиски",3,580.08,27.0,5,4
AO7250ZY88890I0Y2W1C751XA,2025-05-12 10:10:28,Свинина 500г.,"Птица, мясо",3,583.19,48.0,5,4
AO7250ZY88890I0Y2W1C751XA,2025-05-12 10:10:28,Кетчуп 400г.,"Бакалея, соусы",5,214.91,18.0,5,4
AO7250ZY88890I0Y2W1C751XA,2025-05-12 10:10:28,Чай (Германия) 150г.,"Чай, кофе, какао",3,376.22,27.0,5,4
AO7250ZY88890I0Y2W1C751XA,2025-05-12 10:10:28,Снеки 65г.,"Чипсы, орехи, сухарики",2,607.26,37.0,5,4
UH6528IE30916T4Q8C0U154SX,2025-05-12 10:30:29,Чипсы 140г.,"Чипсы, орехи, сухарики",5,44.14,3.0,5,4
UH6528IE30916T4Q8C0U154SX,2025-05-12 10:30:29,Булка пшен. 150г.,"Хлеб, выпечка",3,119.03,4.0,5,4
UH6528IE30916T4Q8C0U154SX,2025-05-12 10:30:29,Пиво безалкогольное АО «Агафонова Александрова»,Безалкогольные напитки,2,368.56,29.0,5,4
UH6528IE30916T4Q8C0U154SX,2025-05-12 10:30:29,Горбуша 500г.,"Рыба, морепродукты",1,752.26,5.0,5,4
UH6528IE30916T4Q8C0U154SX,2025-05-12 10:30:29,Свинина 1кг.,"Птица, мясо",2,83.05,6.0,5,4
UH6528IE30916T4Q8C0U154SX,2025-05-12 10:30:29,Копчен. колбаса 400г.,"Колбасы, сосиски",5,841.08,7.0,5,4
UH6528IE30916T4Q8C0U154SX,2025-05-12 10:30:29,Груша (Япония),Фрукты,4,800.72,71.0,5,4
