doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
PW1504OK22218P0K7B5F630ZV,2025-05-12 09:09:31,Кукуруза 350г.,Консервы,4,75.77,1.0,9,1
PW1504OK22218P0K7B5F630ZV,2025-05-12 09:09:31,Пиво 4.2% Кулакова Инк,Алкогольные напитки,4,474.98,4.0,9,1
PW1504OK22218P0K7B5F630ZV,2025-05-12 09:09:31,Креветки 1кг.,"Рыба, морепродукты",5,958.37,48.0,9,1
PW1504OK22218P0K7B5F630ZV,2025-05-12 09:09:31,Сыр Российский 45% 150г.,Сыры,1,793.09,49.0,9,1
PW1504OK22218P0K7B5F630ZV,2025-05-12 09:09:31,Кефир 2.5%  450г.,Кисломолочные продукты,2,552.18,12.0,9,1
PW1504OK22218P0K7B5F630ZV,2025-05-12 09:09:31,Свинина 1кг.,"Птица, мясо",4,934.78,8.0,9,1
PW1504OK22218P0K7B5F630ZV,2025-05-12 09:09:31,Яблоко (Румыния),Фрукты,1,941.58,37.0,9,1
PW1504OK22218P0K7B5F630ZV,2025-05-12 09:09:31,Пиво 4.2% ООО «Кудряшов-Наумова»,Алкогольные напитки,3,453.59,44.0,9,1
PW1504OK22218P0K7B5F630ZV,2025-05-12 09:09:31,Яблоко (США),Фрукты,4,524.57,39.0,9,1
AR5180KZ27672S1X6W4K861GX,2025-05-12 09:28:46,Фругурт 1%  110г.,Кисломолочные продукты,2,344.55,29.0,9,1
AR5180KZ27672S1X6W4K861GX,2025-05-12 09:28:46,Семечки 65г.,"Чипсы, орехи, сухарики",5,54.05,3.0,9,1
AR5180KZ27672S1X6W4K861GX,2025-05-12 09:28:46,Свежий огурец 650г.,Овощи,3,501.27,13.0,9,1
AR5180KZ27672S1X6W4K861GX,2025-05-12 09:28:46,Батон ржан. 400г.,"Хлеб, выпечка",1,441.31,43.0,9,1
AR5180KZ27672S1X6W4K861GX,2025-05-12 09:28:46,Кофе (Того) 150г.,"Чай, кофе, какао",5,147.93,7.0,9,1
AR5180KZ27672S1X6W4K861GX,2025-05-12 09:28:46,Кетчуп 400г.,"Бакалея, соусы",5,426.14,21.0,9,1
AR5180KZ27672S1X6W4K861GX,2025-05-12 09:28:46,Кофе (Казахстан) 120г.,"Чай, кофе, какао",1,124.22,9.0,9,1
AR5180KZ27672S1X6W4K861GX,2025-05-12 09:28:46,Фасоль белая 350г.,Консервы,4,738.42,19.0,9,1
AR5180KZ27672S1X6W4K861GX,2025-05-12 09:28:46,Лосось 1кг.,"Рыба, морепродукты",3,103.72,1.0,9,1
AR5180KZ27672S1X6W4K861GX,2025-05-12 09:28:46,Яйцо С1,Яйцо,3,775.82,66.0,9,1
YH8816GZ64823M4Z8J8R902YF,2025-05-12 09:34:09,Булка кукурузн. 200г.,"Хлеб, выпечка",1,325.47,21.0,9,1
YH8816GZ64823M4Z8J8R902YF,2025-05-12 09:34:09,Яйцо С2,Яйцо,5,811.52,2.0,9,1
YH8816GZ64823M4Z8J8R902YF,2025-05-12 09:34:09,Говядина 1кг.,"Птица, мясо",1,328.6,21.0,9,1
RM6673WT91246R6X0O8R086CB,2025-05-12 09:39:25,Сыр Ламбер 50% 200г.,Сыры,5,922.86,55.0,9,1
RM6673WT91246R6X0O8R086CB,2025-05-12 09:39:25,Фермерский томат 650г.,Овощи,1,944.84,50.0,9,1
RM6673WT91246R6X0O8R086CB,2025-05-12 09:39:25,Молоко пастеризованное 3.5% 900г.,Молочные продукты,1,752.86,25.0,9,1
RM6673WT91246R6X0O8R086CB,2025-05-12 09:39:25,Лимонад ЗАО «Шубина»,Безалкогольные напитки,1,128.64,12.0,9,1
VF7909UE84577Z8X8S9M660VR,2025-05-12 09:45:49,Виноград (ОАЭ),Фрукты,4,734.04,17.0,9,1
VF7909UE84577Z8X8S9M660VR,2025-05-12 09:45:49,Какао (Украина) 150г.,"Чай, кофе, какао",3,960.79,49.0,9,1
VF7909UE84577Z8X8S9M660VR,2025-05-12 09:45:49,Сыр Голландский 45% 200г.,Сыры,1,508.46,25.0,9,1
VF7909UE84577Z8X8S9M660VR,2025-05-12 09:45:49,Булка пшен. 250г.,"Хлеб, выпечка",5,449.88,38.0,9,1
VF7909UE84577Z8X8S9M660VR,2025-05-12 09:45:49,Фругурт 1%  400г.,Кисломолочные продукты,5,675.5,54.0,9,1
VF7909UE84577Z8X8S9M660VR,2025-05-12 09:45:49,Свежий лук 450г.,Овощи,4,977.49,10.0,9,1
