doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
DF7785QJ68232D5D7V7J106CA,2025-05-12 09:10:04,Водка 40% Астон,Алкогольные напитки,2,282.33,8.0,6,4
DF7785QJ68232D5D7V7J106CA,2025-05-12 09:10:04,Сыр Голландский 50% 200г.,Сыры,1,340.43,33.0,6,4
DF7785QJ68232D5D7V7J106CA,2025-05-12 09:10:04,Горошек 400г.,Консервы,5,612.43,31.0,6,4
RJ6564VG83541M6I2O8P850BY,2025-05-12 09:10:52,Яйцо С1,Яйцо,3,998.31,34.0,6,4
RJ6564VG83541M6I2O8P850BY,2025-05-12 09:10:52,Банан (Никарагуа),Фрукты,3,163.78,13.0,6,4
RJ6564VG83541M6I2O8P850BY,2025-05-12 09:10:52,Яйцо С2,Яйцо,4,95.13,5.0,6,4
RJ6564VG83541M6I2O8P850BY,2025-05-12 09:10:52,Соус 780г.,"Бакалея, соусы",5,255.34,16.0,6,4
RJ6564VG83541M6I2O8P850BY,2025-05-12 09:10:52,Фермерский огурец 450г.,Овощи,4,773.29,42.0,6,4
RJ6564VG83541M6I2O8P850BY,2025-05-12 09:10:52,Соус 780г.,"Бакалея, соусы",2,143.02,11.0,6,4
RJ6564VG83541M6I2O8P850BY,2025-05-12 09:10:52,Чипсы 120г.,"Чипсы, орехи, сухарики",1,878.48,66.0,6,4
RJ6564VG83541M6I2O8P850BY,2025-05-12 09:10:52,Соус 220г.,"Бакалея, соусы",2,650.32,5.0,6,4
NF4223YX21794J3G1Q0H306HC,2025-05-12 09:17:00,Свежий кабачок 1кг.,Овощи,2,127.09,3.0,6,4
NF4223YX21794J3G1Q0H306HC,2025-05-12 09:17:00,Кефир 3.5%  400г.,Кисломолочные продукты,4,657.06,57.0,6,4
NF4223YX21794J3G1Q0H306HC,2025-05-12 09:17:00,Лимонад РАО «Дорофеев»,Безалкогольные напитки,5,537.52,10.0,6,4
NF4223YX21794J3G1Q0H306HC,2025-05-12 09:17:00,Фермерский картофель 1кг.,Овощи,4,51.68,2.0,6,4
NF4223YX21794J3G1Q0H306HC,2025-05-12 09:17:00,Фермерский картофель 450г.,Овощи,2,509.07,8.0,6,4
NF4223YX21794J3G1Q0H306HC,2025-05-12 09:17:00,Фасоль белая 350г.,Консервы,3,30.03,3.0,6,4
NF4223YX21794J3G1Q0H306HC,2025-05-12 09:17:00,Сыр Ламбер 45% 150г.,Сыры,4,687.75,62.0,6,4
NF4223YX21794J3G1Q0H306HC,2025-05-12 09:17:00,Курица 1кг.,"Птица, мясо",5,560.95,37.0,6,4
NF4223YX21794J3G1Q0H306HC,2025-05-12 09:17:00,Горбуша 500г.,"Рыба, морепродукты",1,342.5,28.0,6,4
NF4223YX21794J3G1Q0H306HC,2025-05-12 09:17:00,Майонез 400г.,"Бакалея, соусы",5,292.17,18.0,6,4
UR8833WM29641Q0M3S7P440YZ,2025-05-12 09:30:12,Говядина 1кг.,"Птица, мясо",2,494.48,39.0,6,4
