doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
UA5270CP02338D6D7S2G927XW,2025-05-12 09:02:35,Пиво 4.5% Филиппова Лимитед,Алкогольные напитки,4,941.43,9.0,12,4
UA5270CP02338D6D7S2G927XW,2025-05-12 09:02:35,Молоко ультрапастеризованное 2.5% 850г.,Молочные продукты,5,619.32,41.0,12,4
UA5270CP02338D6D7S2G927XW,2025-05-12 09:02:35,Кофе (Мозамбик) 120г.,"Чай, кофе, какао",2,916.15,73.0,12,4
UA5270CP02338D6D7S2G927XW,2025-05-12 09:02:35,Крабовое мясо 500г.,"Рыба, морепродукты",4,671.15,54.0,12,4
UA5270CP02338D6D7S2G927XW,2025-05-12 09:02:35,Свежий картофель 450г.,Овощи,4,944.37,34.0,12,4
UA5270CP02338D6D7S2G927XW,2025-05-12 09:02:35,Орехи 120г.,"Чипсы, орехи, сухарики",3,788.75,67.0,12,4
UA5270CP02338D6D7S2G927XW,2025-05-12 09:02:35,Кола АО «Артемьев»,Безалкогольные напитки,5,947.54,92.0,12,4
UA5270CP02338D6D7S2G927XW,2025-05-12 09:02:35,Яйцо С1,Яйцо,3,722.75,24.0,12,4
UA5270CP02338D6D7S2G927XW,2025-05-12 09:02:35,Сухарики 40г.,"Чипсы, орехи, сухарики",1,811.91,44.0,12,4
JD3445TW79065P1F9V5M609ZN,2025-05-12 09:20:38,Варен. сосиски 400г.,"Колбасы, сосиски",3,321.69,25.0,12,4
JD3445TW79065P1F9V5M609ZN,2025-05-12 09:20:38,Чай (Новая Зеландия) 200г.,"Чай, кофе, какао",2,596.24,51.0,12,4
JD3445TW79065P1F9V5M609ZN,2025-05-12 09:20:38,Соус 220г.,"Бакалея, соусы",2,872.37,43.0,12,4
JD3445TW79065P1F9V5M609ZN,2025-05-12 09:20:38,Горошек 350г.,Консервы,2,948.35,65.0,12,4
VQ1411YY52073T6F6Y2F221YH,2025-05-12 09:25:46,Майонез 220г.,"Бакалея, соусы",1,658.42,7.0,12,4
VQ1411YY52073T6F6Y2F221YH,2025-05-12 09:25:46,Кетчуп 400г.,"Бакалея, соусы",1,707.75,44.0,12,4
VQ1411YY52073T6F6Y2F221YH,2025-05-12 09:25:46,Яйцо С2,Яйцо,5,907.76,1.0,12,4
VQ1411YY52073T6F6Y2F221YH,2025-05-12 09:25:46,Яйцо С0,Яйцо,4,964.52,81.0,12,4
VQ1411YY52073T6F6Y2F221YH,2025-05-12 09:25:46,Сырокопч. сосиски 300г.,"Колбасы, сосиски",5,611.5,51.0,12,4
VQ1411YY52073T6F6Y2F221YH,2025-05-12 09:25:46,Буханка ржан. 150г.,"Хлеб, выпечка",5,425.13,28.0,12,4
VQ1411YY52073T6F6Y2F221YH,2025-05-12 09:25:46,Яйцо С0,Яйцо,2,951.39,61.0,12,4
VQ1411YY52073T6F6Y2F221YH,2025-05-12 09:25:46,Свинина 1кг.,"Птица, мясо",3,276.95,9.0,12,4
VQ1411YY52073T6F6Y2F221YH,2025-05-12 09:25:46,Булка кукурузн. 400г.,"Хлеб, выпечка",1,259.83,19.0,12,4
MG9829AO91655B2R2L5H683GY,2025-05-12 09:41:25,Свинина 1кг.,"Птица, мясо",5,967.37,3.0,12,4
MG9829AO91655B2R2L5H683GY,2025-05-12 09:41:25,Креветки 500г.,"Рыба, морепродукты",4,139.62,11.0,12,4
BP7970DD97388P0M6D8N289BG,2025-05-12 09:45:24,Сухарики 120г.,"Чипсы, орехи, сухарики",1,930.15,16.0,12,4
BP7970DD97388P0M6D8N289BG,2025-05-12 09:45:24,Сыр Российский 40% 150г.,Сыры,3,346.69,8.0,12,4
BP7970DD97388P0M6D8N289BG,2025-05-12 09:45:24,Кукуруза 400г.,Консервы,1,476.3,29.0,12,4
BP7970DD97388P0M6D8N289BG,2025-05-12 09:45:24,Копчен. колбаса 400г.,"Колбасы, сосиски",4,192.0,9.0,12,4
ZW7995TI30479K1R9W5O835HF,2025-05-12 10:29:24,Фермерский лук 650г.,Овощи,2,87.45,4.0,12,4
WK6896BM82606H0T8D1N473JX,2025-05-12 10:30:35,Сырокопч. колбаса 250г.,"Колбасы, сосиски",4,473.13,46.0,12,4
WK6896BM82606H0T8D1N473JX,2025-05-12 10:30:35,Сыр Масдам 40% 250г.,Сыры,4,185.95,13.0,12,4
WK6896BM82606H0T8D1N473JX,2025-05-12 10:30:35,Свинина 1кг.,"Птица, мясо",1,603.92,34.0,12,4
WK6896BM82606H0T8D1N473JX,2025-05-12 10:30:35,Яблоко (Кабо-Верде),Фрукты,4,926.24,60.0,12,4
WK6896BM82606H0T8D1N473JX,2025-05-12 10:30:35,Фасоль красная 400г.,Консервы,3,884.22,43.0,12,4
KB7270UD82449D7P4P1T987BO,2025-05-12 10:48:45,Семечки 120г.,"Чипсы, орехи, сухарики",3,466.83,6.0,12,4
KB7270UD82449D7P4P1T987BO,2025-05-12 10:48:45,Майонез 400г.,"Бакалея, соусы",4,121.3,2.0,12,4
KB7270UD82449D7P4P1T987BO,2025-05-12 10:48:45,Фермерский баклажан 650г.,Овощи,5,449.41,10.0,12,4
KB7270UD82449D7P4P1T987BO,2025-05-12 10:48:45,Копчен. колбаса 400г.,"Колбасы, сосиски",4,673.95,30.0,12,4
