doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
OU6361VY45475J5X5F0T628HY,2025-05-12 09:24:14,Майонез 400г.,"Бакалея, соусы",3,969.41,30.0,9,4
OU6361VY45475J5X5F0T628HY,2025-05-12 09:24:14,Копчен. сосиски 300г.,"Колбасы, сосиски",2,582.2,32.0,9,4
OU6361VY45475J5X5F0T628HY,2025-05-12 09:24:14,Пиво 4% РАО «Кудряшова-Щербаков»,Алкогольные напитки,2,632.16,3.0,9,4
OU6361VY45475J5X5F0T628HY,2025-05-12 09:24:14,Виноград (Словения),Фрукты,1,608.69,57.0,9,4
OU6361VY45475J5X5F0T628HY,2025-05-12 09:24:14,Кетчуп 400г.,"Бакалея, соусы",2,964.83,21.0,9,4
OU6361VY45475J5X5F0T628HY,2025-05-12 09:24:14,Молоко ультрапастеризованное 3.5% 850г.,Молочные продукты,1,592.88,12.0,9,4
OU6361VY45475J5X5F0T628HY,2025-05-12 09:24:14,Питьевая вода ИП «Рябов Белов»,Безалкогольные напитки,1,822.84,42.0,9,4
OU6361VY45475J5X5F0T628HY,2025-05-12 09:24:14,Соус 220г.,"Бакалея, соусы",2,369.97,10.0,9,4
OU6361VY45475J5X5F0T628HY,2025-05-12 09:24:14,Молоко ультрапастеризованное 1% 900г.,Молочные продукты,4,750.99,65.0,9,4
XV5064IT77030H3N9T7J069TC,2025-05-12 09:31:42,Фасоль белая 400г.,Консервы,4,939.82,83.0,9,4
JO4859EK85108Z3E8J4J667SI,2025-05-12 10:05:02,Кефир 3.5%  120г.,Кисломолочные продукты,2,694.55,46.0,9,4
JO4859EK85108Z3E8J4J667SI,2025-05-12 10:05:02,"Кола АО «Евдокимов, Исакова и Шилова»",Безалкогольные напитки,3,513.9,26.0,9,4
BO0520BP73314H6A4J3B741TW,2025-05-12 10:15:12,Булка кукурузн. 150г.,"Хлеб, выпечка",4,534.8,8.0,9,4
BO0520BP73314H6A4J3B741TW,2025-05-12 10:15:12,Фругурт 3.5%  120г.,Кисломолочные продукты,3,499.69,34.0,9,4
BO0520BP73314H6A4J3B741TW,2025-05-12 10:15:12,Майонез 220г.,"Бакалея, соусы",1,856.62,9.0,9,4
BO0520BP73314H6A4J3B741TW,2025-05-12 10:15:12,Йогурт 2.5%  450г.,Кисломолочные продукты,2,178.61,4.0,9,4
